source,target,weight,type
23,1948,0.639738,undirected
23,2029,0.506166,undirected
23,2065,0.537151,undirected
23,2099,0.527716,undirected
24,167,0.593793,undirected
24,1370,0.53187,undirected
24,1741,0.584268,undirected
24,1786,0.518212,undirected
24,2093,0.526913,undirected
25,117,0.837882,undirected
25,249,0.528656,undirected
25,375,0.70765,undirected
25,422,0.761951,undirected
25,461,0.727758,undirected
25,503,0.506593,undirected
25,541,0.690797,undirected
25,550,0.69562,undirected
25,569,0.643793,undirected
25,594,0.773278,undirected
25,597,0.609671,undirected
25,688,0.671425,undirected
25,704,0.792574,undirected
25,706,0.683572,undirected
25,722,0.581151,undirected
25,772,0.526724,undirected
25,918,0.589057,undirected
25,936,0.536836,undirected
25,966,0.503468,undirected
25,1045,0.558104,undirected
25,1065,0.678961,undirected
25,1085,0.519199,undirected
25,1086,0.72717,undirected
25,1098,0.593176,undirected
25,1101,0.555236,undirected
25,1191,0.72865,undirected
25,1238,0.722869,undirected
25,1274,0.724005,undirected
25,1423,0.731415,undirected
25,1542,0.51439,undirected
25,1543,0.81767,undirected
25,1788,0.717677,undirected
25,1808,0.71986,undirected
25,1820,0.718259,undirected
25,1822,0.627927,undirected
25,1951,0.726004,undirected
25,2073,0.539753,undirected
26,158,0.538895,undirected
26,178,0.574163,undirected
26,231,0.652093,undirected
26,247,0.630234,undirected
26,372,0.613492,undirected
26,527,0.724878,undirected
26,745,0.82394,undirected
26,908,0.508898,undirected
26,914,0.758459,undirected
26,1091,0.575403,undirected
26,1095,0.532861,undirected
26,1143,0.652332,undirected
26,1171,0.818502,undirected
26,1199,0.739874,undirected
26,1220,0.705144,undirected
26,1251,0.535314,undirected
26,1262,0.591191,undirected
26,1269,0.611173,undirected
26,1297,0.5026,undirected
26,1345,0.608894,undirected
26,1380,0.583396,undirected
26,1399,0.591395,undirected
26,1430,0.779728,undirected
26,1434,0.616138,undirected
26,1488,0.720712,undirected
26,1491,0.531992,undirected
26,1492,0.568011,undirected
26,1516,0.738343,undirected
26,1588,0.614205,undirected
26,1609,0.752393,undirected
26,1622,0.62546,undirected
