,citing,cited_id
46975,652,8209
46976,652,8245
46977,652,8753
46981,652,9924
46982,652,9951
46985,652,10659
46986,653,827
46988,653,1162
46991,653,2436
46992,653,2497
46993,653,1847
46994,653,2495
46995,653,2693
46997,653,3830
46998,653,3892
46999,653,3737
47001,653,4834
47002,653,4916
47003,653,5221
47006,653,5471
47007,653,5760
47011,653,6861
47012,653,6902
47014,653,7379
47015,653,8208
47016,653,8213
47019,653,9729
47022,653,9217
47024,653,10713
47027,653,11084
47028,653,11504
47029,654,49
47030,654,490
47031,654,562
47032,654,828
47033,654,834
47034,654,890
47036,654,626
47039,654,1200
47040,654,1196
47042,654,1360
47043,654,2667
47044,654,2589
47045,654,2889
47046,654,3133
47052,654,4022
47053,654,4262
47055,654,4450
47058,654,5241
47059,654,5242
47064,654,6494
47065,654,6866
47066,654,7350
47067,654,6939
47068,654,7969
47069,654,8190
47070,654,8208
47071,654,8206
47072,654,8204
47073,654,8282
47075,654,8575
47076,654,8576
47077,654,8987
47078,654,9033
47080,654,9144
47082,654,9148
47085,654,9724
47088,654,10068
47091,654,10881
47092,654,11025
47094,654,11315
47096,655,353
47097,655,827
47098,655,1051
47099,655,1162
47100,655,696
47102,655,749
47103,655,1459
47104,655,782
47105,655,1616
47107,655,2806
47108,655,2953
47109,655,2641
47110,655,3326
47114,655,3506
47115,655,3888
47116,655,3887
47117,655,3913
47118,655,3894
47119,655,3892
47120,655,3915
47121,655,4469
47122,655,4534
47125,655,5250
47126,655,5262
47127,655,5154
47128,655,5452
47129,655,5451
47130,655,5736
47131,655,5766
47135,655,6345
47137,655,6581
47138,655,6653
47139,655,6677
47141,655,7186
47142,655,7258
47143,655,7262
47144,655,7278
47145,655,7264
47146,655,7263
47147,655,7481
47148,655,8208
47149,655,8206
47150,655,8207
47151,655,8212
47153,655,8277
47154,655,8072
47158,655,9653
47160,655,9887
47161,655,9924
47164,655,11182
47165,655,11332
47167,655,11400
47168,655,11403
47169,656,59
47171,656,907
47172,656,687
47174,656,1305
47175,656,1310
47176,656,820
47177,656,2217
47178,656,2773
47179,656,2893
47181,656,3379
47182,656,3846
47183,656,3887
47184,656,3892
47185,656,9959
47186,656,4248
47187,656,4469
47189,656,4819
47190,656,4434
47191,656,4952
47192,656,5249
47193,656,5257
47194,656,5579
47196,656,5936
47198,656,6493
47199,656,6581
47200,656,6579
47201,656,7078
47202,656,7192
47203,656,6861
47204,656,7253
47205,656,7278
47206,656,7263
47207,656,7584
47208,656,7688
47209,656,8208
47210,656,8212
47211,656,8213
47213,656,8369
47214,656,8805
47216,656,9351
47218,656,9455
47220,656,9663
47221,656,9736
47222,656,9787
47223,656,9789
47225,656,10088
47226,656,10262
47227,656,10645
47228,656,10925
47230,656,11134
47231,656,11173
47233,657,332
47234,657,386
47237,657,989
47238,657,681
47240,657,1310
47241,657,1703
47242,657,2200
47243,657,1783
47244,657,2400
47245,657,2690
47246,657,3026
47249,657,3913
47250,657,3892
47252,657,4200
47253,657,10404
47254,657,4642
47256,657,4915
47257,657,5254
47258,657,5309
47259,657,5938
47261,657,5987
47264,657,6345
47266,657,6388
47267,657,6492
47268,657,6494
47269,657,6749
47270,657,6805
47271,657,6861
47273,657,7278
47274,657,7264
47275,657,7263
47277,657,7385
47279,657,8208
47280,657,8206
47281,657,8290
47283,657,8749
47284,657,8753
47285,657,8615
47287,657,9102
47288,657,9629
47289,657,9695
47290,657,9144
47291,657,9924
47293,657,10224
47294,657,10402
47295,657,10138
47296,657,10139
47297,657,10525
47298,657,10925
47299,657,10926
47300,657,11504
47301,658,26
47302,658,243
47303,658,561
47304,658,827
47305,658,1360
47306,658,2037
47307,658,2522
47309,658,3027
47310,658,3911
47311,658,3887
47312,658,3892
47314,658,3891
47315,658,3893
47316,658,3885
47317,658,3896
47318,658,3912
47319,658,3897
47322,658,4846
47323,658,4450
47324,658,5308
47325,658,5312
47326,658,5760
47327,658,5763
47328,658,5758
47329,658,5806
47330,658,6580
47331,658,6707
47332,658,6861
47333,658,7278
47335,658,7263
47336,658,7697
47337,658,7969
47338,658,8208
47339,658,8206
47340,658,8207
47341,658,8212
47342,658,8209
47343,658,8202
47344,658,8211
47345,658,8213
47346,658,9921
47347,658,9985
47348,658,10228
47349,658,10494
47350,658,10621
47351,658,10925
47352,658,10927
47353,658,11159
47354,658,11173
47357,658,11380
47359,659,553
47360,659,1071
47361,659,1195
47362,659,1194
47363,659,1783
47364,659,2711
47365,659,2563
47366,659,2748
47368,659,2773
47369,659,2771
47370,659,2866
47371,659,2589
47373,659,3133
47376,659,4760
47377,659,5104
47380,659,5900
47384,659,7115
47385,659,7350
47389,659,8393
47390,659,8891
47393,659,9401
47395,659,9482
47396,659,9920
47397,659,9977
47398,659,10707
47399,659,11317
47403,660,249
47404,660,340
47407,660,435
47408,660,627
47411,660,1155
47413,660,1360
47414,660,1378
47415,660,1596
47416,660,1681
47417,660,1711
47418,660,1896
47419,660,2253
47420,660,1766
47422,660,2372
47423,660,1811
47425,660,2403
47428,660,2706
47430,660,3616
47431,660,4092
47432,660,4136
47433,660,4166
47435,660,4554
47436,660,4780
47437,660,4860
47438,660,5256
47439,660,5422
47440,660,3090
47441,660,5595
47442,660,5932
47444,660,5974
47445,660,5999
47447,660,6500
47449,660,6657
47451,660,7120
47452,660,7147
47453,660,7216
47454,660,7381
47455,660,7400
47458,660,7457
47459,660,7465
47463,660,7937
47464,660,7881
47465,660,7884
47466,660,8135
47467,660,8222
47469,660,8259
47470,660,8285
47471,660,8377
47473,660,8523
47474,660,8708
47475,660,8785
47476,660,9496
47477,660,9593
47478,660,9637
47480,660,9820
47482,660,9184
47483,660,9955
47484,660,10090
47485,660,10136
47486,660,10400
47487,660,10506
47489,660,10739
47490,660,10954
47491,660,10955
47492,660,10974
47493,660,11024
47495,660,11484
47503,661,516
47505,661,847
47506,661,589
47507,661,1032
47508,661,1184
47509,661,1309
47512,661,2182
47515,661,2326
47516,661,2771
47521,661,3379
47522,661,3863
47523,661,3907
47524,661,3686
47525,661,4087
47526,661,3723
47528,661,4338
47532,661,5086
47534,661,5062
47535,661,5188
47536,661,5190
47539,661,5467
47542,661,6098
47545,661,7013
47546,661,7154
47548,661,6882
47549,661,6888
47550,661,6915
47554,661,7876
47556,661,7934
47557,661,7873
47559,661,8072
47564,661,9223
47570,661,9842
47572,661,9181
47573,661,8412
47576,661,9220
47586,661,11396
47587,661,11333
47588,661,11501
47592,662,21
47594,662,455
47597,662,1182
47600,662,1426
47601,662,756
47606,662,1568
47607,662,786
47608,662,1567
47609,662,1569
47613,662,2045
47614,662,2262
47615,662,1783
47617,662,2709
47619,662,2895
47620,662,2611
47622,662,3133
47623,662,3137
47624,662,3546
47627,662,4124
47630,662,4458
47632,662,5061
47634,662,5152
47635,662,5264
47637,662,6338
47638,662,6544
47644,662,7080
47646,662,6834
47649,662,6910
47651,662,6921
47652,662,8163
47656,662,8292
47658,662,8421
47659,662,8692
47662,662,9237
47663,662,9262
47664,662,9318
47665,662,9622
47667,662,9126
47669,662,10068
47670,662,10070
47671,662,10284
47672,662,10339
47673,662,10372
47675,662,10557
47676,662,11037
47677,662,11044
47678,662,11043
47679,662,10788
47681,663,168
47682,663,26
47683,663,25
47684,663,601
47686,663,1309
47689,663,1420
47690,663,1445
47691,663,1589
47692,663,1946
47694,663,2145
47696,663,2178
47698,663,1760
47700,663,2325
47701,663,1801
47702,663,1820
47705,663,2565
47706,663,2563
47707,663,2564
47709,663,2947
47710,663,2948
47711,663,3012
47712,663,6186
47714,663,3368
47715,663,3379
47716,663,3915
47717,663,4338
47723,663,4885
47725,663,5262
47726,663,5408
47727,663,5609
47728,663,5633
47730,663,5466
47731,663,5784
47732,663,5483
47733,663,5831
47735,663,6078
47736,663,6077
47737,663,6405
47739,663,6513
47740,663,6544
47741,663,6695
47743,663,6777
47744,663,7177
47746,663,7281
47749,663,7809
47751,663,1
47757,663,8212
47758,663,8223
47760,663,8339
47761,663,8074
47762,663,8369
47765,663,8507
47766,663,8718
47768,663,8620
47770,663,9506
47771,663,9105
47772,663,9112
47774,663,9902
47775,663,10088
47776,663,10108
47777,663,10259
47778,663,10438
47780,663,10586
47781,663,11603
47783,663,11591
47784,663,10659
47785,663,10658
47786,663,10662
47787,663,10656
47788,663,10660
47792,663,10819
47794,664,423
47797,664,619
47798,664,1033
47799,664,1078
47800,664,1146
47803,664,1245
47804,664,1291
47808,664,1461
47809,664,1464
47810,664,1486
47818,664,1871
47819,664,2160
47820,664,2181
47821,664,2236
47828,664,2563
47829,664,2589
47830,664,3004
47831,664,3251
47833,664,3521
47837,664,3986
47839,664,3992
47840,664,3987
47847,664,3989
47853,664,3994
47854,664,3993
47859,664,3988
47860,664,4095
47861,664,4103
47867,664,5085
47869,664,5368
47870,664,5365
47879,664,6117
47882,664,6837
47885,664,7391
47886,664,7398
47887,664,7573
47892,664,7627
47893,664,7752
47894,664,7755
47898,664,7966
47899,664,7884
47900,664,7968
47901,664,7970
47902,664,7969
47903,664,7962
47904,664,8062
47905,664,8338
47907,664,8396
47908,664,8393
47909,664,8079
47912,664,8445
47916,664,8504
47917,664,8745
47921,664,8603
47925,664,9401
47926,664,9436
47928,664,9949
47930,664,10220
47934,664,10887
47935,664,10891
47940,665,174
47941,665,26
47943,665,1280
47944,665,1312
47945,665,2132
47946,665,2185
47948,665,2481
47949,665,2482
47951,665,2563
47952,665,2564
47956,665,3864
47957,665,3892
47958,665,3948
47959,665,3723
47960,665,4338
47961,665,4534
47962,665,4642
47963,665,4398
47965,665,4958
47966,665,4975
47967,665,4994
47970,665,5127
47971,665,5151
47972,665,5333
47973,665,5171
47974,665,5544
47975,665,5576
47976,665,5742
47977,665,5875
47978,665,5968
47979,665,5966
47980,665,5967
47981,665,6572
47982,665,7082
47983,665,7288
47984,665,6896
47985,665,7492
47986,665,7740
47987,665,7819
47988,665,7837
47989,665,7877
47990,665,8208
47991,665,8207
47992,665,8029
47994,665,8074
47995,665,8434
47996,665,9459
47997,665,9505
47999,665,9649
48000,665,9821
48002,665,10400
48003,665,10402
48004,665,10139
48007,665,11601
48008,665,11603
48009,665,11602
48010,665,10665
48011,665,10659
48012,665,10655
48013,665,10560
48014,665,8696
48016,665,11484
48017,666,175
48022,666,891
48025,666,1295
48027,666,812
48029,666,2171
48031,666,2218
48034,666,2531
48035,666,2548
48036,666,2546
48037,666,2740
48038,666,2893
48039,666,3520
48040,666,3379
48041,666,3380
48043,666,3892
48044,666,3891
48045,666,3935
48049,666,5063
48051,666,5252
48053,666,5262
48055,666,5609
48056,666,5967
48057,666,6333
48060,666,6555
48061,666,6578
48062,666,6634
48063,666,6672
48065,666,6816
48066,666,6861
48067,666,7253
48068,666,7255
48069,666,7263
48071,666,7502
48074,666,8212
48075,666,8028
48076,666,8202
48078,666,8559
48079,666,8568
48080,666,8919
48081,666,9102
48082,666,9112
48083,666,9593
48085,666,9899
48089,666,10144
48091,666,10665
48092,666,10659
48094,666,10925
48096,666,10803
48097,666,11139
48098,666,11141
48099,666,11173
48101,666,11504
48107,667,984
48108,667,1287
48112,667,728
48114,667,789
48115,667,11541
48116,667,1612
48118,667,2044
48119,667,2043
48122,667,2812
48123,667,2811
48125,667,3035
48127,667,4188
48128,667,4382
48132,667,5024
48133,667,5093
48137,667,6144
48143,667,7083
48146,667,7865
48148,667,8417
48151,667,9998
48152,667,9214
48153,667,10239
48155,667,10836
48157,667,11360
48160,668,492
48161,668,92
48163,668,702
48164,668,1611
48165,668,1759
48166,668,1850
48167,668,2559
48168,668,3178
48169,668,3449
48170,668,3342
48172,668,3344
48175,668,3569
48176,668,3809
48177,668,3668
48186,668,5439
48187,668,5438
48188,668,5437
48190,668,5637
48193,668,6161
48194,668,6159
48196,668,7104
48197,668,6859
48202,668,8598
48203,668,9529
48204,668,11054
48205,668,11077
48207,668,11480
48208,669,28
48210,669,931
48211,669,1108
48212,669,1112
48214,669,1111
48216,669,1284
48219,669,821
48222,669,2119
48223,669,2275
48224,669,2304
48226,669,2972
48227,669,3185
48228,669,3261
48229,669,3329
48230,669,3476
48231,669,3403
48233,669,3768
48235,669,4549
48236,669,5337
48237,669,5348
48239,669,6638
48240,669,6650
48242,669,6879
48243,669,7543
48245,669,8092
48248,669,9098
48250,669,9747
48251,669,9165
48252,669,9171
48253,669,9182
48254,669,9189
48255,669,9928
48256,669,10374
48257,669,10485
48258,669,10551
48261,669,11511
48263,670,439
48268,670,946
48269,670,943
48271,670,1062
48272,670,1059
48273,670,1101
48276,670,1614
48277,670,1615
48280,670,2262
48282,670,2328
48286,670,2700
48287,670,2709
48289,670,3106
48294,670,3561
48295,670,3379
48297,670,3634
48299,670,3795
48300,670,3875
48301,670,3889
48304,670,4184
48306,670,4373
48311,670,4778
48312,670,4807
48315,670,5114
48316,670,5131
48318,670,5145
48319,670,5168
48320,670,5715
48321,670,5467
48322,670,5507
48323,670,6053
48324,670,5532
48325,670,6308
48326,670,6366
48327,670,6365
48331,670,6818
48333,670,7056
48334,670,7116
48335,670,7275
48337,670,6904
48338,670,6916
48344,670,7851
48347,670,8060
48348,670,8072
48349,670,8649
48350,670,8655
48351,670,8888
48352,670,8951
48353,670,9264
48355,670,9352
48357,670,9389
48358,670,9460
48360,670,9097
48361,670,9541
48363,670,9936
48368,670,10373
48369,670,10595
48373,671,228
48374,671,444
48375,671,571
48376,671,989
48378,671,1651
48380,671,2186
48381,671,2172
48382,671,2422
48383,671,2548
48384,671,2547
48385,671,2563
48386,671,2857
48388,671,3304
48389,671,3303
48390,671,3518
48391,671,3520
48392,671,4171
48393,671,4760
48394,671,5032
48395,671,5247
48396,671,5252
48397,671,5306
48398,671,5541
48399,671,5711
48400,671,5710
48401,671,5733
48404,671,5967
48405,671,6519
48406,671,6521
48407,671,6520
48408,671,6568
48411,671,6798
48412,671,7181
48413,671,7253
48415,671,7502
48416,671,7620
48417,671,7783
48418,671,7838
48419,671,7850
48420,671,8120
48421,671,8272
48422,671,8691
48423,671,9369
48425,671,9156
48426,671,9187
48427,671,10014
48428,671,10093
48430,671,10282
48433,671,11600
48434,671,10665
48435,671,10659
48436,671,10748
48438,671,11181
48439,671,11434
48441,672,1013
48442,672,1007
48443,672,1084
48444,672,727
48445,672,1391
48446,672,734
48447,672,2170
48448,672,2172
48449,672,2953
48451,672,3434
48452,672,3907
48454,672,4472
48455,672,5262
48457,672,5608
48458,672,5680
48460,672,6672
48461,672,6779
48462,672,6797
48463,672,6875
48464,672,7630
48465,672,7769
48466,672,8931
48470,672,9375
48471,672,9535
48472,672,10380
48473,672,10876
48475,672,11305
48476,672,11493
48483,673,1255
48495,673,4760
48496,673,4761
48498,673,5081
48499,673,5261
48501,673,5704
48506,673,6827
48508,673,7831
48510,673,8234
48514,673,8595
48518,673,9640
48520,673,10061
48528,673,11589
48530,673,10748
48531,673,10879
48532,674,16
48533,674,249
48535,674,73
48536,674,826
48537,674,827
48538,674,893
48540,674,705
48541,674,1378
48543,674,2419
48544,674,2563
48545,674,2886
48548,674,2893
48549,674,2904
48551,674,3522
48554,674,3869
48555,674,3929
48557,674,3738
48558,674,4167
48559,674,4168
48561,674,4221
48562,674,4249
48565,674,4364
48566,674,4385
48568,674,5217
48569,674,5342
48571,674,5914
48573,674,6228
48574,674,6242
48577,674,6469
48578,674,6598
48579,674,6803
48580,674,7026
48582,674,7119
48583,674,7120
48584,674,7172
48587,674,7225
48588,674,6884
48589,674,7253
48590,674,7320
48591,674,7322
48593,674,7684
48594,674,7642
48595,674,7838
48596,674,7911
48598,674,7870
48599,674,7873
48600,674,8194
48602,674,9714
48603,674,9758
48605,674,9781
48606,674,9824
48607,674,10034
48608,674,10052
48609,674,10261
48610,674,10307
48611,674,10309
48612,674,10491
48613,674,10645
48614,674,10955
48616,674,11081
48617,674,11269
48618,675,935
48620,675,1300
48622,675,1860
48623,675,2069
48624,675,2070
48626,675,2116
48627,675,2121
48628,675,2303
48629,675,1806
48632,675,3704
48634,675,4105
48635,675,4106
48638,675,5017
48640,675,6242
48644,675,7611
48647,675,8238
48648,675,8456
48654,675,9528
48655,675,9597
48657,675,10033
48660,675,10350
48661,675,10374
48662,675,10642
48664,675,11412
48666,676,1262
48668,676,1282
48669,676,2071
48673,676,6242
48675,676,8345
48676,676,8072
48677,676,8455
48678,676,8553
48679,676,8839
48681,676,9529
48688,677,893
48690,677,1281
48691,677,1284
48695,677,2118
48697,677,2904
48700,677,3929
48702,677,4360
48703,677,4809
48704,677,4994
48705,677,5127
48706,677,6850
48707,677,7514
48708,677,9529
48714,677,10654
48716,678,253
48718,678,703
48719,678,723
48721,678,2067
48722,678,2071
48723,678,2070
48726,678,2495
48727,678,2876
48728,678,3026
48730,678,3465
48731,678,3707
48733,678,4834
48734,678,4896
48737,678,6111
48739,678,6549
48741,678,7435
48742,678,7696
48746,678,8255
48748,678,8066
48749,678,8635
48754,678,9102
48757,678,10254
48758,678,10316
48760,678,10566
48763,678,11014
48765,678,11155
48766,679,623
48767,679,1064
48768,679,638
48769,679,1247
48770,679,1278
48771,679,1518
48772,679,780
48773,679,797
48774,679,1615
48775,679,1712
48776,679,1939
48777,679,1946
48778,679,2019
48779,679,2017
48780,679,2018
48781,679,2021
48783,679,11536
48785,679,2467
48786,679,2699
48787,679,2815
48790,679,2895
48791,679,3221
48792,679,3379
48793,679,3741
48794,679,4347
48795,679,4402
48796,679,4830
48797,679,5246
48798,679,5666
48799,679,5664
48800,679,5912
48802,679,5981
48803,679,6137
48805,679,6180
48806,679,6745
48807,679,6747
48808,679,7012
48809,679,7173
48810,679,7298
48811,679,7303
48812,679,7343
48814,679,7362
48815,679,6922
48816,679,8119
48817,679,8074
48818,679,8369
48820,679,8416
48821,679,8421
48822,679,8440
48823,679,8720
48824,679,8726
48825,679,8725
48826,679,8755
48828,679,9036
48829,679,9232
48830,679,9265
48831,679,9454
48832,679,9083
48833,679,9088
48834,679,9762
48835,679,9864
48836,679,10200
48837,679,10192
48838,679,10191
48839,679,10099
48840,679,10431
48841,679,10553
48842,679,10552
48843,679,10554
48844,679,10686
48845,679,10850
48846,679,11040
48847,679,11042
48848,679,11036
48849,679,10804
48850,679,10811
48851,679,11349
48855,680,1399
48856,680,778
48857,680,1540
48862,680,2517
48863,680,2576
48864,680,3081
48866,680,3236
48870,680,4277
48872,680,5215
48873,680,5228
48879,680,5510
48880,680,5923
48882,680,6211
48883,680,6262
48888,680,7601
48889,680,8134
48892,680,8668
48894,680,8989
48895,680,9052
48897,680,10601
48898,680,10573
48899,680,10732
48900,680,11014
48901,680,11013
48909,681,249
48910,681,252
48914,681,1576
48917,681,2172
48923,681,2491
48924,681,1843
48925,681,1842
48926,681,2548
48927,681,2544
48930,681,2771
48933,681,2974
48934,681,3411
48935,681,3523
48936,681,3379
48939,681,3406
48941,681,3841
48943,681,3723
48944,681,3727
48945,681,4164
48946,681,3741
48947,681,4167
48948,681,4168
48950,681,4249
48951,681,4584
48952,681,4751
48953,681,4752
48958,681,4980
48963,681,5885
48964,681,5505
48965,681,6329
48966,681,6149
48969,681,7166
48971,681,7253
48975,681,6940
48976,681,7792
48977,681,7838
48979,681,7881
48980,681,7985
48982,681,11514
48983,681,8376
48984,681,8434
48986,681,9000
48988,681,9522
48990,681,10343
48991,681,10400
48992,681,10582
48993,681,11021
48996,681,11173
48997,681,11494
48999,682,218
49000,682,922
49002,682,1085
49003,682,1086
49004,682,1311
49005,682,1378
49006,682,734
49007,682,1459
49008,682,1589
49009,682,2176
49011,682,2182
49012,682,2247
49013,682,2326
49014,682,2740
49015,682,2959
49016,682,2960
49017,682,2954
49019,682,3202
49020,682,3201
49021,682,3283
49022,682,3367
49023,682,3380
49024,682,3875
49025,682,3907
49026,682,3892
49027,682,4339
49028,682,4516
49029,682,4819
49030,682,4887
49031,682,4931
49032,682,5257
49033,682,5262
49034,682,5595
49035,682,5617
49036,682,5738
49037,682,5785
49038,682,5885
49039,682,5903
49040,682,6304
49041,682,6508
49042,682,6572
49043,682,6631
49044,682,6797
49046,682,6979
49047,682,7028
49048,682,7027
49049,682,7041
49050,682,7045
49051,682,7178
49052,682,7502
49053,682,7838
49054,682,7837
49055,682,8208
49056,682,8209
49057,682,8655
49058,682,8718
49059,682,8726
49060,682,8572
49061,682,8970
49067,682,9961
49068,682,9969
49069,682,9999
49070,682,10052
49071,682,10284
49072,682,10453
49073,682,11603
49074,682,10665
49076,682,11172
49077,682,11173
49078,682,11176
49079,682,11306
49081,683,374
49082,683,1229
49085,683,621
49086,683,1472
49087,683,1594
49089,683,1668
49090,683,1666
49092,683,2011
49093,683,2018
49096,683,2372
49097,683,2470
49098,683,2562
49099,683,2799
49101,683,2773
49102,683,2771
49103,683,2862
49104,683,2589
49105,683,2895
49107,683,3192
49108,683,3434
49109,683,3502
49110,683,3823
49112,683,3691
49113,683,3723
49114,683,4091
49116,683,4838
49118,683,5143
49119,683,5265
49123,683,5483
49124,683,5847
49125,683,5845
49126,683,5492
49127,683,5844
49128,683,5974
49129,683,6000
49130,683,6224
49131,683,6254
49132,683,6269
49134,683,6335
49135,683,6375
49137,683,6474
49143,683,7084
49145,683,7089
49147,683,6837
49148,683,7161
49149,683,7235
49150,683,6893
49151,683,7526
49154,683,7966
49155,683,7968
49156,683,7969
49157,683,7960
49158,683,7888
49160,683,8985
49162,683,9398
49166,683,9835
49167,683,9180
49168,683,9934
49169,683,9956
49170,683,9999
49171,683,9219
49172,683,10429
49173,683,10443
49174,683,10172
49175,683,10665
49176,683,11005
49177,683,11324
49178,683,11478
49179,683,11483
49186,684,619
49187,684,622
49188,684,1015
49190,684,1033
49194,684,1245
49195,684,733
49201,684,2418
49202,684,2470
49204,684,2733
49205,684,2730
49206,684,2589
49208,684,3528
49211,684,3982
49212,684,3706
49216,684,4461
49217,684,5023
49219,684,5088
49220,684,5630
49221,684,5674
49222,684,5704
49224,684,5785
49225,684,6289
49234,684,7886
49235,684,7885
49238,684,8038
49239,684,8040
49240,684,8247
49241,684,11514
49245,684,9246
49250,684,10220
49255,684,10750
49256,684,11073
49258,684,11111
49261,684,11374
49265,685,98
49266,685,100
49267,685,99
49268,685,233
49269,685,26
49270,685,230
49272,685,581
49273,685,873
49275,685,1002
49276,685,1003
49277,685,627
49278,685,663
49279,685,1175
49282,685,1308
49283,685,1309
49284,685,1946
49285,685,1735
49286,685,2168
49287,685,2186
49288,685,2172
49290,685,1753
49292,685,1763
49293,685,2326
49294,685,2361
49295,685,1800
49297,685,2563
49298,685,2739
49299,685,2996
49301,685,3492
49302,685,3520
49303,685,3529
49304,685,3379
49305,685,3391
49307,685,11587
49308,685,5265
49310,685,5609
49313,685,6405
49314,685,6591
49315,685,2140
49316,685,6590
49318,685,6589
49320,685,6177
49321,685,7082
49325,685,7953
49326,685,7884
49327,685,7998
49328,685,8180
49329,685,8369
49331,685,8753
49332,685,8919
49333,685,8926
49335,685,9228
49336,685,9225
49337,685,9226
49338,685,9227
49339,685,9243
49340,685,10088
49341,685,10259
49342,685,10135
49344,685,10417
49345,685,10423
49346,685,10440
49347,685,10441
49348,685,10439
49351,685,10172
49352,685,10665
49353,685,10659
49354,685,10661
49355,685,10663
49356,685,10660
49357,685,10558
49358,685,10702
49359,685,10698
49360,685,10700
49361,685,10699
49363,685,10769
49364,685,10771
49365,685,10770
49366,685,10815
49369,685,11189
49370,686,102
49373,686,499
49374,686,551
49375,686,621
49376,686,619
49377,686,1016
49380,686,1383
49381,686,2157
49382,686,2158
49383,686,2473
49387,686,4195
49389,686,11528
49392,686,5483
49393,686,5840
49394,686,5915
49395,686,5947
49397,686,6254
49398,686,6338
49400,686,7123
49405,686,7884
49406,686,7968
49407,686,7969
49408,686,7888
49410,686,8886
49412,686,9445
49413,686,9443
49414,686,9447
49416,686,11317
49417,687,146
49418,687,147
49419,687,273
49421,687,828
49422,687,827
49440,687,3593
49441,687,4173
49442,687,4171
49443,687,4174
49444,687,4175
49446,687,3769
49448,687,4800
49451,687,4963
49452,687,5347
49457,687,5817
49459,687,5536
49460,687,6336
49461,687,6338
49464,687,7155
49468,687,7350
49469,687,7385
49476,687,7897
49477,687,8209
49478,687,8788
49488,687,9877
49496,688,347
49497,688,52
49498,688,441
49501,688,627
49502,688,1173
49504,688,731
49505,688,1500
49507,688,1896
49508,688,1715
49509,688,2163
49510,688,2160
49511,688,2186
49513,688,1763
49514,688,1812
49515,688,2426
49517,688,2953
49519,688,3434
49520,688,3435
49521,688,3379
49523,688,3689
49524,688,3690
49525,688,3688
49526,688,3989
49528,688,4220
49529,688,3777
49531,688,4417
49532,688,4416
49533,688,4779
49536,688,4863
49537,688,4859
49538,688,4862
49541,688,4467
49543,688,5145
49544,688,5249
49545,688,5254
49546,688,5257
49547,688,5262
49548,688,5657
49550,688,5498
49552,688,6097
49553,688,6427
49555,688,6151
49556,688,6501
49557,688,6502
49558,688,6154
49559,688,6632
49561,688,6749
49562,688,7024
49563,688,7162
49564,688,6861
49565,688,7196
49566,688,6870
49568,688,7278
49569,688,7518
49570,688,7516
49571,688,7517
49572,688,7600
49574,688,7836
49575,688,7965
49576,688,8033
49578,688,8076
49579,688,8438
49581,688,8887
49582,688,8395
49583,688,9593
49584,688,9121
49585,688,9168
49586,688,9899
49587,688,9973
49588,688,10269
49590,688,11010
49591,688,11011
49592,688,10782
49593,688,10785
49595,688,11117
49597,688,11375
49598,688,11356
49599,689,173
49603,689,601
49604,689,604
49605,689,632
49608,689,2361
49609,689,1801
49610,689,1800
49614,689,2562
49615,689,2563
49616,689,2771
49617,689,2609
49622,689,3853
49626,689,4705
49627,689,4452
49628,689,4456
49633,689,6393
49635,689,6730
49640,689,7177
49642,689,8588
49643,689,9455
49647,689,10108
49648,689,10261
49652,689,10665
49653,689,10659
49655,689,11367
49658,690,331
49659,690,401
49660,690,68
49661,690,439
49663,690,539
49664,690,540
49667,690,911
49669,690,991
49671,690,627
49672,690,633
49673,690,1064
49680,690,1518
49681,690,1612
49684,690,1932
49685,690,1737
49686,690,2219
49687,690,1784
49688,690,2336
49689,690,2546
49694,690,2799
49695,690,2809
49696,690,2811
49701,690,3323
49702,690,3466
49704,690,3555
49705,690,3580
49707,690,3627
49710,690,4126
49711,690,4488
49715,690,7746
49717,690,4459
49721,690,5442
49722,690,5700
49731,690,6724
49733,690,7054
49740,690,7418
49742,690,6926
49743,690,7422
49744,690,7420
49745,690,7943
49746,690,8016
49747,690,8026
49748,690,8045
49749,690,8083
49752,690,8655
49753,690,8652
49760,690,8606
49761,690,8981
49763,690,8627
49765,690,9265
49768,690,9764
49769,690,9766
49772,690,10177
49778,690,10563
49782,690,11411
49785,691,989
49786,691,684
49788,691,1474
49790,691,1576
49792,691,1594
49793,691,1606
49794,691,9873
49795,691,1659
49796,691,1895
49797,691,1915
49798,691,1917
49800,691,2186
49801,691,2209
49802,691,1792
49803,691,1816
49804,691,2539
49805,691,2571
49806,691,2869
49810,691,3104
49811,691,3105
49812,691,3106
49813,691,3221
49814,691,3218
49815,691,3220
49816,691,3233
49817,691,3360
49819,691,3543
49820,691,3379
49822,691,3675
49823,691,4125
49824,691,4121
49825,691,4159
49826,691,4161
49827,691,3782
49829,691,4488
49830,691,4346
49831,691,4349
49834,691,4394
49835,691,4393
49838,691,4980
49839,691,5099
49840,691,5262
49841,691,5386
49842,691,5609
49843,691,5701
49844,691,5794
49846,691,5944
49848,691,5976
49849,691,5522
49850,691,6307
49851,691,6322
49852,691,6473
49853,691,6997
49854,691,7040
49855,691,7041
49856,691,6856
49860,691,7636
49861,691,7637
49862,691,7999
49863,691,8185
49867,691,8655
49868,691,8847
49869,691,8575
49870,691,8620
49873,691,9956
49874,691,9999
49876,691,10269
49877,691,10501
49878,691,10534
49879,691,10610
49880,691,11118
49881,691,11337
49889,692,372
49890,692,494
49892,692,584
