source,target,p
156,362,0.535407121614
156,375,0.535407121614
156,377,0.197492163009
156,380,0.0506390161563
156,415,0.322080218632
156,460,0.231171127723
156,471,0.596254320392
156,490,0.596254320392
156,549,0.706856362029
156,578,0.231171127723
156,597,0.570291777188
156,673,0.706856362029
156,704,0.0506390161563
156,705,0.322080218632
156,722,0.596254320392
156,725,0.535407121614
156,1008,0.143557591833
156,1009,0.322080218632
156,1010,0.143557591833
156,1095,0.231171127723
156,1136,0.0506390161563
156,1158,0.570291777188
156,1180,0.143557591833
156,1203,0.231171127723
156,1206,0.143557591833
157,275,0.0777268708303
159,183,0.0927578168957
159,206,0.143557591833
159,208,0.422634836428
159,276,0.231171127723
159,279,0.0927578168957
159,280,0.27972027972
159,307,0.231171127723
159,368,0.485411140584
159,398,0.535407121614
159,433,0.422634836428
159,434,0.350293384776
159,476,0.0927578168957
159,488,0.143557591833
159,504,0.589502451571
159,506,0.383248934973
159,551,0.231171127723
159,650,0.570291777188
159,682,0.921710473435
159,716,0.596254320392
159,758,0.787637649707
159,1093,0.0927578168957
159,1146,0.197492163009
159,1205,0.322080218632
161,377,0.197492163009
161,471,0.197492163009
161,515,0.143557591833
161,563,0.224821155856
162,279,0.0267663371112
162,1063,0.00852021541677
162,1205,0.143557591833
163,168,0.0889799855317
163,192,0.550759585242
163,225,0.407121614018
163,237,0.0927578168957
163,288,0.407121614018
163,299,0.300136644964
163,332,0.221284462664
163,382,0.655333172575
163,383,0.407121614018
163,385,0.407121614018
163,470,0.173941001527
163,514,0.473997267101
163,531,0.350293384776
163,540,0.350293384776
163,542,0.300136644964
163,555,0.231171127723
163,652,0.350293384776
163,670,0.570291777188
163,679,0.350293384776
163,694,0.570291777188
163,729,0.473997267101
163,730,0.593280282935
163,742,0.300136644964
163,750,0.431556948798
163,758,0.874447391689
163,853,0.0927578168957
163,967,0.231171127723
163,1013,0.0267663371112
163,1055,0.0927578168957
163,1094,0.350293384776
163,1115,0.173941001527
163,1142,0.173941001527
163,1169,0.173941001527
163,1174,0.0244353347802
163,1175,0.0267663371112
163,1176,0.0267663371112
163,1202,0.0267663371112
165,184,0.0927578168957
165,220,0.322080218632
165,251,0.143557591833
165,441,0.143557591833
165,547,0.322080218632
165,597,0.350293384776
165,602,0.231171127723
165,644,0.422634836428
165,704,0.143557591833
165,722,0.383248934973
165,1009,0.143557591833
165,1010,0.0506390161563
166,336,0.231171127723
166,352,0.422634836428
166,354,0.383248934973
166,1126,0.143557591833
166,1159,0.197492163009
167,174,0.596254320392
167,185,0.504461056185
167,194,0.827425448115
167,214,0.799614178925
167,217,0.16871634113
167,220,0.383248934973
167,232,0.504461056185
167,233,0.827425448115
167,240,0.827425448115
167,255,0.596254320392
167,260,0.46394984326
167,269,0.383248934973
167,289,0.678723575275
167,292,0.760469415642
167,304,0.799614178925
167,320,0.504461056185
167,326,0.504461056185
167,336,0.721163893578
167,344,0.596254320392
167,367,0.827425448115
167,382,0.926613616269
167,388,0.14098545133
167,392,0.196206092758
167,464,0.895747930231
167,484,0.914958604614
167,495,0.721163893578
167,520,0.46394984326
167,523,0.596254320392
167,524,0.721163893578
167,534,0.799614178925
167,549,0.905152318945
167,559,0.914958604614
167,570,0.784181335905
167,572,0.428904428904
167,579,0.760469415642
167,590,0.596254320392
167,592,0.383248934973
167,593,0.636122498191
167,597,0.827425448115
167,612,0.678723575275
167,613,0.952736918254
167,636,0.939313560003
167,685,0.966160276505
167,694,0.8812796399
167,706,0.799614178925
167,716,0.949119845672
167,739,0.784181335905
167,740,0.850976609597
167,758,0.984004501246
167,1047,0.197492163009
167,1054,0.596254320392
167,1089,0.383248934973
167,1166,0.197492163009
167,1167,0.721163893578
167,1168,0.197492163009
167,1169,0.504461056185
167,1170,0.678723575275
167,1171,0.504461056185
168,173,0.27972027972
168,192,0.171449240415
168,194,0.7391688771
168,196,0.407121614018
168,216,0.706856362029
168,225,0.675347640865
168,237,0.27972027972
168,273,0.560726629692
168,288,0.675347640865
168,299,0.560726629692
168,332,0.126999437344
168,337,0.675347640865
168,352,0.790611687163
168,354,0.760469415642
168,362,0.706856362029
168,382,0.272566513946
168,383,0.0910698496905
168,385,0.271843099429
168,414,0.130616509927
168,437,0.706856362029
168,440,0.675347640865
168,458,0.462020737883
168,463,0.81239450205
168,470,0.407121614018
168,521,0.790611687163
168,528,0.617635238325
168,531,0.617635238325
168,540,0.617635238325
168,542,0.560726629692
168,555,0.485411140584
168,563,0.790611687163
168,585,0.271843099429
168,641,0.347882003054
168,652,0.617635238325
168,670,0.81239450205
168,679,0.221284462664
168,682,0.992363957881
168,690,0.845108914074
168,694,0.81239450205
168,703,0.675347640865
168,729,0.7391688771
168,730,0.836990595611
168,742,0.560726629692
168,750,0.706856362029
168,756,0.977493770597
168,758,0.968330520055
168,806,0.130616509927
168,853,0.27972027972
168,896,0.130616509927
168,967,0.485411140584
168,1013,0.130616509927
168,1055,0.0463789084479
168,1094,0.617635238325
168,1108,0.407121614018
168,1115,0.407121614018
168,1126,0.485411140584
168,1142,0.0889799855317
168,1159,0.560726629692
168,1165,0.221284462664
168,1167,0.617635238325
168,1169,0.407121614018
168,1171,0.407121614018
168,1174,0.407121614018
168,1176,0.130616509927
168,1202,0.130616509927
169,677,0.0
170,298,0.0927578168957
170,359,0.0506390161563
170,436,0.231171127723
170,442,0.27972027972
170,493,0.350293384776
170,543,0.27972027972
170,567,0.27972027972
170,638,0.197492163009
170,841,0.00852021541677
170,971,0.0506390161563
170,1101,0.0506390161563
170,1152,0.00852021541677
170,1170,0.197492163009
170,1194,0.00852021541677
172,326,0.0267663371112
172,1040,0.0
173,192,0.422634836428
173,216,0.322080218632
173,273,0.197492163009
173,332,0.485411140584
173,362,0.322080218632
173,414,0.350293384776
173,437,0.322080218632
173,440,0.0463789084479
173,448,0.27972027972
173,458,0.485411140584
173,521,0.422634836428
173,563,0.422634836428
173,585,0.27972027972
173,641,0.383248934973
173,690,0.485411140584
174,214,0.535407121614
174,217,0.274415239932
174,220,0.535407121614
174,233,0.570291777188
174,260,0.596254320392
174,292,0.485411140584
174,313,0.0267663371112
174,549,0.27972027972
174,558,0.655333172575
174,572,0.570291777188
174,579,0.485411140584
174,593,0.917289606945
174,636,0.350293384776
174,639,0.231171127723
174,704,0.322080218632
174,717,0.322080218632
174,739,0.877501808536
174,1047,0.0506390161563
174,1054,0.322080218632
174,1089,0.143557591833
174,1190,0.231171127723
175,195,0.231171127723
175,308,0.231171127723
175,316,0.00691262760228
175,364,0.173941001527
175,378,0.231171127723
175,405,0.431556948798
175,570,0.822361546499
175,593,0.874447391689
175,598,0.431556948798
175,600,0.300136644964
175,604,0.231171127723
175,713,0.350293384776
175,972,0.0267663371112
175,1109,0.173941001527
175,1182,0.173941001527
175,1191,0.0927578168957
176,320,0.300136644964
176,334,0.0777268708303
176,364,0.300136644964
176,392,0.784583232859
176,393,0.229000884173
176,427,0.46394984326
176,445,0.172092275541
176,464,0.344345309863
176,507,0.596254320392
176,528,0.504461056185
176,534,0.596254320392
176,537,0.760469415642
176,559,0.784583232859
176,570,0.589020175227
176,593,0.231010368941
176,648,0.596254320392
176,667,0.678723575275
176,739,0.913833293144
176,740,0.678723575275
178,190,0.231171127723
178,372,0.00852021541677
178,391,0.0506390161563
178,422,0.0777268708303
178,506,0.197492163009
178,609,0.322080218632
178,663,0.300136644964
178,683,0.473997267101
178,685,0.470701712081
178,706,0.143557591833
178,1147,0.00852021541677
179,214,0.143557591833
180,333,0.0927578168957
180,559,0.504461056185
180,740,0.383248934973
180,1087,0.00852021541677
181,327,0.173941001527
181,360,0.0750743509364
181,477,0.300136644964
181,593,0.874447391689
181,604,0.231171127723
181,1165,0.350293384776
183,208,0.550759585242
183,227,0.0267663371112
183,228,0.431556948798
183,229,0.350293384776
183,276,0.350293384776
183,280,0.407121614018
183,293,0.173941001527
183,355,0.0927578168957
183,368,0.617635238325
183,398,0.655333172575
183,401,0.617635238325
183,433,0.550759585242
183,434,0.129330439675
183,476,0.173941001527
183,488,0.231171127723
183,504,0.299493609838
183,506,0.504461056185
183,537,0.617635238325
183,561,0.617635238325
183,611,0.173941001527
183,617,0.504461056185
183,650,0.693191865606
183,685,0.79471103609
183,716,0.721163893578
183,729,0.473997267101
183,1020,0.0267663371112
183,1051,0.0267663371112
183,1093,0.173941001527
183,1112,0.0267663371112
184,229,0.350293384776
184,251,0.231171127723
184,252,0.173941001527
184,285,0.173941001527
184,416,0.0927578168957
184,441,0.0267663371112
184,498,0.300136644964
184,545,0.79471103609
184,547,0.0927578168957
184,602,0.350293384776
184,644,0.0476649786995
184,700,0.550759585242
184,1075,0.0927578168957
184,1189,0.173941001527
185,214,0.431556948798
185,220,0.431556948798
185,260,0.504461056185
185,304,0.431556948798
185,320,0.173941001527
185,388,0.173941001527
185,392,0.640864882244
185,393,0.473997267101
185,405,0.431556948798
185,520,0.504461056185
185,558,0.570291777188
185,559,0.640864882244
185,570,0.422232939474
185,592,0.431556948798
185,593,0.874447391689
185,595,0.300136644964
185,758,0.874447391689
185,989,0.231171127723
185,1054,0.231171127723
187,206,0.0506390161563
187,344,0.0506390161563
187,362,0.143557591833
187,375,0.143557591833
187,377,0.197492163009
187,415,0.0506390161563
187,460,0.0267663371112
187,490,0.197492163009
187,704,0.0506390161563
187,705,0.0506390161563
187,1008,0.00852021541677
187,1180,0.00852021541677
187,1203,0.0267663371112
188,189,0.0267663371112
188,280,0.0889799855317
188,282,0.0889799855317
188,283,0.0750743509364
188,318,0.0267663371112
188,340,0.350293384776
188,375,0.431556948798
188,431,0.196688369102
188,460,0.173941001527
188,482,0.143557591833
188,484,0.640864882244
188,486,0.0927578168957
188,507,0.431556948798
188,521,0.550759585242
188,527,0.431556948798
188,530,0.350293384776
188,540,0.350293384776
188,565,0.570291777188
188,566,0.504461056185
188,571,0.173941001527
188,663,0.640864882244
188,682,0.470701712081
188,685,0.79471103609
188,711,0.350293384776
188,718,0.693191865606
188,729,0.473997267101
188,756,0.899927658548
189,280,0.130616509927
189,282,0.130616509927
189,318,0.0
189,482,0.431556948798
189,540,0.0927578168957
189,565,0.231171127723
189,566,0.197492163009
189,663,0.300136644964
189,682,0.79471103609
189,711,0.0927578168957
189,718,0.350293384776
189,729,0.173941001527
190,228,0.839723494896
190,229,0.771802909734
190,247,0.771802909734
190,248,0.771802909734
190,250,0.721163893578
190,255,0.655333172575
190,266,0.570291777188
190,281,0.655333172575
190,284,0.655333172575
190,292,0.81239450205
190,333,0.570291777188
190,368,0.931999035447
190,370,0.921710473435
190,372,0.431556948798
190,391,0.0905071939555
190,400,0.950566674705
190,401,0.931999035447
190,404,0.839723494896
190,422,0.721163893578
190,427,0.721163893578
190,428,0.550759585242
190,462,0.617635238325
190,482,0.771802909734
190,490,0.8812796399
190,493,0.862310103689
190,504,0.717787959167
190,506,0.8812796399
190,508,0.862310103689
190,509,0.8812796399
190,510,0.862310103689
190,513,0.8812796399
190,517,0.231171127723
190,538,0.273932963588
190,544,0.839723494896
190,560,0.898641588297
190,561,0.931999035447
190,565,0.911100393859
190,575,0.839723494896
190,577,0.431556948798
190,591,0.950566674705
190,594,0.8812796399
190,609,0.231171127723
190,613,0.964713447472
190,646,0.655333172575
190,649,0.939313560003
190,655,0.8812796399
190,659,0.431556948798
190,663,0.640864882244
190,665,0.862310103689
190,682,0.856763925729
190,683,0.979101358412
190,685,0.560565870911
190,686,0.862310103689
190,689,0.570291777188
190,706,0.839723494896
190,716,0.962945100876
190,732,0.570291777188
190,858,0.431556948798
190,960,0.231171127723
190,986,0.431556948798
190,1018,0.431556948798
190,1024,0.431556948798
190,1044,0.350293384776
190,1072,0.128848163331
190,1093,0.570291777188
190,1117,0.431556948798
190,1147,0.431556948798
190,1186,0.771802909734
192,194,0.463146049353
192,209,0.169037858693
192,216,0.197090266056
192,237,0.422634836428
192,243,0.752431476569
192,251,0.636685153927
192,273,0.0461377702757
192,288,0.381560967768
192,299,0.126517161
192,305,0.224821155856
192,332,0.196607989711
192,337,0.790611687163
192,362,0.824049513705
192,377,0.866168314444
192,382,0.636685153927
192,385,0.381560967768
192,414,0.127079816735
192,437,0.824049513705
192,440,0.790611687163
192,458,0.592154971465
192,459,0.866168314444
192,462,0.920344023792
192,470,0.169037858693
192,484,0.930793344586
192,521,0.277791174343
192,531,0.752431476569
192,540,0.752431476569
192,542,0.703158910055
192,548,0.824049513705
192,555,0.224821155856
192,563,0.887709991158
192,585,0.381560967768
192,641,0.484768105458
192,667,0.866168314444
192,670,0.550759585242
192,679,0.140583554377
192,690,0.347319347319
192,692,0.930793344586
192,694,0.299975886183
192,695,0.898641588297
192,729,0.84904750422
192,730,0.321999839241
192,741,0.169037858693
192,742,0.703158910055
192,750,0.824049513705
192,806,0.224821155856
192,868,0.224821155856
192,885,0.422634836428
192,896,0.224821155856
192,1004,0.224821155856
192,1069,0.224821155856
192,1079,0.550759585242
192,1108,0.550759585242
192,1115,0.169037858693
192,1129,0.224821155856
192,1142,0.169037858693
192,1165,0.752431476569
192,1167,0.140583554377
192,1173,0.224821155856
192,1174,0.550759585242
192,1176,0.224821155856
192,1202,0.224821155856
193,194,0.350293384776
193,197,0.0927578168957
193,243,0.231171127723
193,247,0.231171127723
193,248,0.231171127723
193,249,0.143557591833
193,250,0.197492163009
193,281,0.535407121614
193,356,0.350293384776
193,357,0.143557591833
193,385,0.27972027972
193,484,0.504461056185
193,489,0.231171127723
193,513,0.383248934973
193,609,0.535407121614
193,662,0.383248934973
193,686,0.350293384776
193,691,0.422634836428
193,695,0.0927578168957
193,720,0.197492163009
193,756,0.827425448115
193,1124,0.00852021541677
194,195,0.570291777188
194,197,0.473997267101
194,242,0.173941001527
194,281,0.322080218632
194,288,0.7391688771
194,289,0.640864882244
194,299,0.640864882244
194,300,0.173941001527
194,332,0.534121051362
194,340,0.693191865606
194,357,0.173941001527
194,375,0.771802909734
194,377,0.827425448115
194,382,0.322080218632
194,385,0.0504782573748
194,386,0.473997267101
194,413,0.350293384776
194,414,0.809741982156
194,446,0.919459850494
194,448,0.7391688771
194,455,0.570291777188
194,458,0.534121051362
194,459,0.827425448115
194,462,0.534121051362
194,465,0.640864882244
194,471,0.827425448115
194,484,0.0479061168716
194,489,0.693191865606
194,491,0.878627120006
194,513,0.428904428904
194,518,0.7391688771
194,530,0.693191865606
194,559,0.899927658548
194,563,0.84904750422
194,585,0.7391688771
194,599,0.771802909734
194,617,0.827425448115
194,641,0.827425448115
194,667,0.827425448115
194,670,0.862310103689
194,679,0.693191865606
194,682,0.996061409855
194,690,0.27972027972
194,691,0.463146049353
194,692,0.557993730408
194,694,0.231171127723
194,695,0.231171127723
194,703,0.7391688771
194,750,0.771802909734
194,752,0.473997267101
194,806,0.173941001527
194,896,0.173941001527
194,982,0.173941001527
194,1044,0.693191865606
194,1066,0.173941001527
194,1091,0.129330439675
194,1108,0.473997267101
194,1142,0.473997267101
194,1165,0.693191865606
194,1166,0.173941001527
194,1167,0.0927578168957
194,1168,0.173941001527
194,1169,0.473997267101
194,1170,0.640864882244
194,1171,0.473997267101
195,196,0.231171127723
195,210,0.143557591833
195,268,0.322080218632
195,308,0.322080218632
195,348,0.0927578168957
195,352,0.224821155856
195,354,0.197492163009
195,357,0.322080218632
195,364,0.231171127723
195,385,0.485411140584
195,386,0.231171127723
195,425,0.706856362029
195,484,0.721163893578
195,588,0.535407121614
195,600,0.383248934973
195,604,0.322080218632
195,690,0.706856362029
195,691,0.636685153927
195,694,0.655333172575
195,750,0.535407121614
195,1089,0.143557591833
195,1126,0.322080218632
195,1159,0.383248934973
195,1171,0.231171127723
196,210,0.0927578168957
196,268,0.231171127723
196,348,0.350293384776
196,352,0.550759585242
196,354,0.504461056185
196,382,0.655333172575
196,383,0.407121614018
196,425,0.617635238325
196,528,0.350293384776
196,556,0.173941001527
196,588,0.431556948798
196,685,0.79471103609
196,693,0.300136644964
196,740,0.504461056185
196,749,0.173941001527
197,249,0.231171127723
197,264,0.173941001527
197,281,0.655333172575
197,292,0.407121614018
197,321,0.231171127723
197,329,0.473997267101
197,331,0.0927578168957
197,357,0.231171127723
197,360,0.350293384776
197,385,0.407121614018
197,456,0.231171127723
197,457,0.300136644964
197,484,0.640864882244
197,489,0.350293384776
197,513,0.504461056185
197,520,0.504461056185
197,522,0.0927578168957
197,633,0.504461056185
197,634,0.231171127723
197,640,0.300136644964
197,663,0.640864882244
197,686,0.473997267101
197,691,0.550759585242
197,695,0.570291777188
197,733,0.0750743509364
197,735,0.300136644964
197,736,0.350293384776
197,756,0.899927658548
197,1186,0.350293384776
198,300,0.143557591833
198,314,0.143557591833
198,409,0.383248934973
198,515,0.322080218632
198,662,0.383248934973
198,679,0.231171127723
199,225,0.27972027972
199,288,0.27972027972
199,289,0.197492163009
199,329,0.350293384776
199,426,0.143557591833
199,431,0.470701712081
199,459,0.383248934973
199,486,0.0506390161563
199,555,0.143557591833
200,215,0.143557591833
200,233,0.570291777188
200,236,0.0506390161563
200,330,0.383248934973
200,343,0.0506390161563
200,389,0.143557591833
200,428,0.636685153927
200,446,0.345952897677
200,447,0.143557591833
200,448,0.485411140584
200,449,0.322080218632
200,454,0.231171127723
200,458,0.706856362029
200,461,0.431556948798
200,482,0.839723494896
200,487,0.383248934973
200,501,0.383248934973
200,502,0.485411140584
200,549,0.706856362029
200,560,0.636685153927
200,575,0.535407121614
200,610,0.636685153927
200,619,0.596254320392
200,682,0.975886182783
200,731,0.570291777188
200,756,0.939313560003
200,758,0.917289606945
200,759,0.799614178925
200,1058,0.231171127723
200,1060,0.231171127723
200,1063,0.143557591833
200,1138,0.231171127723
200,1170,0.383248934973
200,1181,0.231171127723
200,1182,0.231171127723
200,1199,0.383248934973
200,1205,0.535407121614
201,446,0.345952897677
201,736,0.0927578168957
201,1158,0.173941001527
204,259,0.00852021541677
204,302,0.0777268708303
204,303,0.0267663371112
204,378,0.0506390161563
204,697,0.143557591833
204,1084,0.0
204,1138,0.0267663371112
206,228,0.535407121614
206,233,0.570291777188
206,240,0.570291777188
206,279,0.231171127723
206,284,0.322080218632
206,292,0.485411140584
206,307,0.431556948798
206,344,0.322080218632
206,351,0.143557591833
206,362,0.535407121614
206,367,0.570291777188
206,368,0.706856362029
206,375,0.535407121614
206,377,0.596254320392
206,378,0.322080218632
206,415,0.322080218632
206,420,0.570291777188
206,433,0.636685153927
206,434,0.570291777188
206,460,0.231171127723
206,476,0.231171127723
206,490,0.596254320392
206,507,0.535407121614
206,520,0.596254320392
206,551,0.431556948798
206,649,0.721163893578
206,651,0.570291777188
206,655,0.596254320392
206,657,0.655333172575
206,682,0.975886182783
206,704,0.322080218632
206,705,0.322080218632
206,758,0.917289606945
206,1008,0.143557591833
206,1146,0.383248934973
206,1180,0.143557591833
206,1203,0.231171127723
206,1205,0.535407121614
207,675,0.0777268708303
207,1134,0.00852021541677
207,1137,0.0777268708303
208,215,0.422634836428
208,221,0.790611687163
208,222,0.550759585242
208,233,0.84904750422
208,265,0.422634836428
208,270,0.422634836428
208,276,0.344907965598
208,280,0.790611687163
208,289,0.703158910055
208,330,0.703158910055
208,336,0.752431476569
208,337,0.790611687163
208,338,0.422634836428
208,366,0.636685153927
208,368,0.592154971465
208,369,0.703158910055
208,382,0.938349007315
208,398,0.636685153927
208,400,0.943734426493
208,401,0.920344023792
208,427,0.703158910055
208,428,0.887709991158
208,432,0.550759585242
208,433,0.025078369906
208,434,0.0266055783297
208,461,0.752431476569
208,476,0.169037858693
208,488,0.636685153927
208,503,0.752431476569
208,504,0.431315810626
208,505,0.790611687163
208,506,0.866168314444
208,509,0.484768105458
208,518,0.790611687163
208,524,0.752431476569
208,534,0.824049513705
208,539,0.422634836428
208,544,0.824049513705
208,545,0.971867213247
208,553,0.140583554377
208,560,0.887709991158
208,561,0.920344023792
208,565,0.898641588297
208,608,0.84904750422
208,613,0.958845751949
208,626,0.703158910055
208,649,0.930793344586
208,650,0.948717948718
208,657,0.898641588297
208,658,0.920344023792
208,671,0.910537738124
208,682,0.997990515232
208,683,0.974117836187
208,685,0.971867213247
208,702,0.790611687163
208,716,0.703158910055
208,1056,0.344907965598
208,1057,0.0914717466442
208,1058,0.169037858693
208,1059,0.422634836428
208,1060,0.169037858693
208,1061,0.0914717466442
208,1083,0.550759585242
208,1093,0.550759585242
208,1199,0.279238003376
208,1205,0.197090266056
209,216,0.431556948798
209,243,0.350293384776
209,251,0.231171127723
209,299,0.300136644964
209,521,0.550759585242
209,531,0.350293384776
209,548,0.431556948798
209,555,0.0267663371112
209,1165,0.350293384776
210,268,0.143557591833
210,348,0.231171127723
210,352,0.422634836428
210,354,0.383248934973
210,425,0.485411140584
210,502,0.27972027972
210,588,0.322080218632
210,700,0.422634836428
210,997,0.0506390161563
213,228,0.143557591833
213,537,0.27972027972
213,738,0.0267663371112
214,217,0.856763925729
214,220,0.322080218632
214,260,0.383248934973
214,304,0.744634675669
214,313,0.431556948798
214,344,0.535407121614
214,356,0.771802909734
214,387,0.143557591833
214,407,0.431556948798
214,548,0.744634675669
214,558,0.839723494896
214,595,0.596254320392
214,597,0.771802909734
214,716,0.926613616269
214,717,0.535407121614
214,756,0.981432360743
214,890,0.322080218632
214,985,0.322080218632
214,989,0.143557591833
214,1054,0.535407121614
214,1113,0.322080218632
215,330,0.197492163009
215,337,0.27972027972
215,428,0.422634836428
215,461,0.231171127723
215,504,0.589502451571
215,575,0.322080218632
215,619,0.383248934973
215,626,0.197492163009
215,682,0.921710473435
215,683,0.693191865606
215,685,0.688047584599
215,716,0.596254320392
215,759,0.596254320392
215,1199,0.197492163009
216,233,0.771802909734
216,240,0.771802909734
216,260,0.799614178925
216,273,0.197492163009
216,299,0.197492163009
216,304,0.744634675669
216,305,0.143557591833
216,332,0.485411140584
216,345,0.431556948798
216,362,0.744634675669
216,382,0.893658066072
216,414,0.350293384776
216,437,0.744634675669
216,440,0.706856362029
216,455,0.535407121614
216,458,0.485411140584
216,463,0.839723494896
216,496,0.535407121614
216,504,0.917289606945
216,508,0.771802909734
216,521,0.197090266056
216,528,0.655333172575
216,548,0.322080218632
216,554,0.322080218632
216,560,0.824049513705
216,563,0.422634836428
216,585,0.706856362029
216,621,0.706856362029
216,641,0.173217587011
216,667,0.799614178925
216,690,0.868901213729
216,694,0.839723494896
216,702,0.706856362029
216,739,0.959006510731
216,957,0.322080218632
216,998,0.143557591833
216,999,0.535407121614
216,1015,0.322080218632
216,1048,0.535407121614
216,1050,0.143557591833
216,1069,0.143557591833
216,1078,0.322080218632
216,1079,0.431556948798
216,1111,0.322080218632
216,1113,0.322080218632
216,1114,0.143557591833
216,1115,0.431556948798
216,1129,0.143557591833
216,1130,0.431556948798
217,220,0.856763925729
217,225,0.836990595611
217,233,0.878627120006
217,240,0.878627120006
217,260,0.16871634113
217,292,0.836990595611
217,313,0.593280282935
217,387,0.274415239932
217,388,0.593280282935
217,392,0.422072180693
217,425,0.942207218069
217,521,0.910537738124
217,523,0.688047584599
217,534,0.856763925729
217,549,0.40623744072
217,558,0.921710473435
217,560,0.910537738124
217,570,0.98336146612
217,572,0.503576882887
217,579,0.836990595611
217,592,0.856763925729
217,593,0.888754923238
217,597,0.878627120006
217,636,0.959890684029
217,724,0.593280282935
217,739,0.221204083273
217,740,0.550438067679
217,855,0.274415239932
217,890,0.470701712081
217,985,0.470701712081
217,989,0.274415239932
217,999,0.688047584599
217,1047,0.274415239932
217,1048,0.688047584599
217,1054,0.688047584599
217,1089,0.470701712081
217,1113,0.470701712081
217,1164,0.470701712081
217,1190,0.593280282935
218,228,0.322080218632
218,229,0.231171127723
218,231,0.0927578168957
218,351,0.0506390161563
218,367,0.350293384776
218,369,0.197492163009
218,411,0.0506390161563
218,462,0.485411140584
218,558,0.431556948798
218,591,0.558556386143
218,592,0.322080218632
218,595,0.197492163009
218,665,0.350293384776
218,682,0.921710473435
218,683,0.693191865606
218,718,0.570291777188
218,759,0.596254320392
219,410,0.0267663371112
219,464,0.274415239932
219,484,0.300136644964
219,535,0.130616509927
219,544,0.143557591833
219,665,0.173941001527
219,671,0.274415239932
219,708,0.383248934973
219,709,0.130616509927
219,749,0.0267663371112
219,758,0.589502451571
219,759,0.383248934973
220,260,0.173217587011
220,304,0.322080218632
220,344,0.143557591833
220,392,0.8812796399
220,446,0.903383972349
220,519,0.535407121614
220,523,0.535407121614
220,534,0.744634675669
220,549,0.485411140584
220,558,0.223856603167
220,570,0.959006510731
220,579,0.706856362029
220,593,0.974841250703
220,595,0.596254320392
220,597,0.0750743509364
220,606,0.655333172575
220,636,0.911100393859
220,639,0.431556948798
220,704,0.143557591833
220,722,0.799614178925
220,724,0.431556948798
220,739,0.959006510731
220,740,0.799614178925
220,989,0.535407121614
220,1009,0.535407121614
220,1010,0.322080218632
220,1054,0.535407121614
221,232,0.407121614018
221,239,0.560726629692
221,281,0.272566513946
221,283,0.617635238325
221,289,0.560726629692
221,290,0.675347640865
221,338,0.27972027972
221,365,0.407121614018
221,366,0.485411140584
221,368,0.845108914074
221,371,0.760469415642
221,382,0.868901213729
221,398,0.868901213729
221,399,0.706856362029
221,400,0.879913190258
221,404,0.706856362029
221,415,0.485411140584
221,422,0.560726629692
221,427,0.560726629692
221,433,0.790611687163
221,434,0.7391688771
221,476,0.407121614018
221,509,0.347882003054
221,534,0.706856362029
221,545,0.942207218069
221,553,0.617635238325
221,561,0.845108914074
221,568,0.27972027972
221,593,0.968330520055
221,613,0.914717466442
221,633,0.760469415642
221,657,0.81239450205
221,664,0.381560967768
221,671,0.836990595611
221,688,0.790611687163
221,706,0.706856362029
221,727,0.485411140584
221,731,0.7391688771
221,739,0.95000401897
221,944,0.130616509927
221,999,0.485411140584
221,1048,0.130616509927
221,1054,0.485411140584
221,1091,0.407121614018
221,1128,0.130616509927
221,1130,0.407121614018
221,1177,0.27972027972
221,1186,0.617635238325
222,330,0.300136644964
222,368,0.617635238325
222,369,0.300136644964
222,381,0.0927578168957
222,509,0.504461056185
222,518,0.407121614018
222,553,0.350293384776
222,560,0.169037858693
222,561,0.617635238325
222,565,0.570291777188
222,613,0.7391688771
222,619,0.504461056185
222,649,0.640864882244
222,666,0.504461056185
222,682,0.959890684029
222,691,0.550759585242
222,718,0.693191865606
222,1199,0.300136644964
222,1205,0.431556948798
223,224,0.0506390161563
223,263,0.0927578168957
223,268,0.143557591833
223,270,0.322080218632
223,281,0.535407121614
223,285,0.0927578168957
223,325,0.143557591833
223,326,0.0927578168957
223,333,0.0927578168957
223,371,0.383248934973
223,396,0.197492163009
223,532,0.143557591833
223,586,0.0927578168957
223,587,0.0927578168957
223,588,0.322080218632
223,589,0.322080218632
223,590,0.143557591833
223,612,0.197492163009
223,633,0.383248934973
223,636,0.570291777188
223,673,0.485411140584
224,263,0.0927578168957
224,268,0.143557591833
224,270,0.322080218632
224,281,0.535407121614
224,285,0.0927578168957
224,325,0.00852021541677
224,333,0.0927578168957
224,371,0.383248934973
224,396,0.197492163009
224,532,0.143557591833
224,586,0.0927578168957
224,587,0.0927578168957
224,588,0.322080218632
224,589,0.0506390161563
224,590,0.143557591833
224,673,0.130616509927
224,1158,0.350293384776
225,288,0.271843099429
225,300,0.485411140584
225,329,0.7391688771
225,332,0.224419258902
225,335,0.675347640865
225,337,0.675347640865
225,348,0.617635238325
225,352,0.790611687163
225,357,0.485411140584
225,382,0.130616509927
225,383,0.675347640865
225,386,0.407121614018
225,409,0.347882003054
225,425,0.845108914074
225,431,0.836990595611
225,486,0.27972027972
225,521,0.790611687163
225,652,0.617635238325
225,662,0.760469415642
225,682,0.992363957881
225,693,0.560726629692
225,713,0.617635238325
225,758,0.968330520055
225,853,0.27972027972
225,967,0.485411140584
225,1013,0.130616509927
225,1055,0.27972027972
225,1094,0.617635238325
225,1105,0.130616509927
