source,target,p
109,733,0.974844606947
109,917,0.809945155393
109,1001,0.970968921389
109,1200,0.984131627057
110,171,0.467495429616
110,242,0.981279707495
110,291,0.723510054845
110,322,0.0122120658135
110,351,0.264716636197
110,358,0.456380255941
110,387,0.744716636197
110,389,0.302157221207
110,405,0.879341864717
110,592,0.288043875686
110,603,0.754442413163
110,630,0.751371115174
110,668,0.314808043876
110,752,0.597074954296
110,828,0.731627056673
110,1011,0.470566727605
110,1028,0.852943327239
110,1063,0.855648994516
110,1167,0.559634369287
110,1171,0.237586837294
110,1173,0.698939670932
110,1186,0.922486288848
111,112,0.0164533820841
111,143,0.751809872029
111,172,1.0
111,188,0.462669104205
111,223,0.516197440585
111,280,0.718683729433
111,326,0.241389396709
111,469,0.546032906764
111,533,0.233272394881
111,612,0.00394881170018
111,712,0.724241316271
111,716,0.536160877514
111,767,0.200658135283
111,816,0.50508226691
111,1030,0.393564899452
111,1040,0.225886654479
111,1093,0.970530164534
111,1124,0.620036563071
112,143,0.508080438757
112,188,0.36168190128
112,326,0.443363802559
112,469,0.680804387569
112,533,0.426398537477
112,612,0.0149908592322
112,716,0.998976234004
112,767,0.55970749543
112,816,0.562340036563
112,1030,0.680731261426
112,1040,0.620914076782
113,114,0.105155393053
113,189,0.808336380256
113,282,0.456526508227
113,283,0.24365630713
113,413,0.797074954296
113,506,0.592833638026
113,521,0.513784277879
113,565,0.0511882998172
113,566,0.00943327239488
113,718,0.00336380255941
113,851,0.0157952468007
113,963,0.0265447897623
113,964,0.0927970749543
113,1018,0.777915904936
113,1101,0.520731261426
113,1116,0.103839122486
114,189,0.227934186472
114,213,0.813382084095
114,280,0.988226691042
114,282,0.570603290676
114,283,0.487458866545
114,413,0.420329067642
114,505,0.0808043875686
114,506,0.20029250457
114,521,0.336453382084
114,565,0.228519195612
114,566,0.0426325411335
114,587,0.891042047532
114,718,0.140987202925
114,826,0.884241316271
114,851,0.111590493601
114,875,0.914588665448
114,963,0.139305301645
114,964,0.302010968921
114,1012,0.584716636197
114,1116,0.152029250457
115,116,0.448336380256
115,198,0.721389396709
115,220,0.574113345521
115,278,0.753638025594
115,306,0.285411334552
115,313,0.965118829982
115,314,0.582449725777
115,319,0.865886654479
115,362,0.503985374771
115,429,0.774113345521
115,486,0.561170018282
115,513,0.682778793419
115,515,0.274003656307
115,526,0.708299817185
115,551,0.62113345521
115,580,0.914296160878
115,637,0.555831809872
115,672,0.68226691042
115,674,0.990566727605
115,679,0.728628884826
115,705,0.504643510055
115,734,0.405850091408
115,765,0.395758683729
115,802,0.680877513711
115,810,0.31012797075
115,814,0.651992687386
115,819,0.533016453382
115,832,0.443290676417
115,839,0.509762340037
115,859,0.627422303473
115,876,0.452797074954
115,953,0.590274223035
115,957,0.804606946984
115,1007,0.588007312614
115,1014,0.60731261426
115,1038,0.297623400366
115,1067,0.438098720293
115,1158,0.660621572212
115,1164,0.669396709324
115,1201,0.831224862888
116,156,0.760073126143
116,164,0.279414990859
116,220,0.454332723949
116,306,0.179305301645
116,313,0.309396709324
116,362,0.324680073126
116,429,0.840877513711
116,471,0.9921023766
116,486,0.294040219378
116,513,0.496453382084
116,515,0.818281535649
116,557,0.722778793419
116,597,0.614844606947
116,637,0.598537477148
116,672,0.503692870201
116,705,0.0504570383912
116,707,0.730895795247
116,726,0.870054844607
116,765,0.228080438757
116,810,0.0878244972578
116,839,0.218574040219
116,885,0.487824497258
116,918,0.662376599634
116,1007,0.408848263254
116,1008,0.615283363803
116,1009,0.0477513711152
116,1038,0.0789762340037
116,1082,0.900548446069
116,1100,0.270493601463
116,1141,0.721243144424
116,1179,0.686508226691
116,1180,0.594296160878
117,249,0.321755027422
117,277,0.843583180987
117,375,0.0823400365631
117,422,0.0717367458867
117,461,0.113491773309
117,503,0.330895795247
117,541,0.0773674588665
117,550,0.0513345521024
117,569,0.0678610603291
117,594,0.0786106032907
117,597,0.291115173675
117,633,0.933601462523
117,688,0.101791590494
117,704,0.0370749542962
117,706,0.157148080439
117,722,0.28
117,894,0.0286654478976
117,909,0.906910420475
117,914,0.0680804387569
117,926,0.101572212066
117,928,0.192468007313
117,1008,0.976453382084
117,1057,0.0747349177331
117,1179,0.461645338208
118,151,0.205191956124
118,152,0.919488117002
118,173,0.588592321755
118,296,0.473638025594
118,343,0.401901279707
118,362,0.90449725777
118,377,0.50449725777
118,437,0.384643510055
118,440,0.465594149909
118,465,0.229689213894
118,471,0.962925045704
118,492,0.636489945155
118,502,0.345667276051
118,515,0.269177330896
118,554,0.442705667276
118,563,0.299305301645
118,611,0.814186471664
118,617,0.578208409506
118,621,0.30478976234
118,634,0.915904936015
118,635,0.88592321755
118,637,0.779963436929
118,799,0.306983546618
118,819,0.954808043876
118,867,0.430786106033
118,886,0.360365630713
118,981,0.838391224863
118,1073,0.805484460695
118,1076,0.802998171846
118,1077,0.648263254113
118,1078,0.702084095064
118,1079,0.823546617916
118,1080,0.688043875686
118,1095,0.138208409506
118,1153,0.464131627057
119,134,0.987276051188
119,192,0.487020109689
119,236,0.780987202925
119,287,0.472175502742
119,299,0.0825594149909
119,499,0.576526508227
119,501,0.916636197441
119,582,0.668299817185
119,588,0.464716636197
119,605,0.451773308958
119,607,0.317513711152
119,623,0.912321755027
119,647,0.275758683729
119,667,0.106325411335
119,672,0.512614259598
119,699,0.0242778793419
119,794,0.314296160878
119,806,0.204753199269
119,811,0.742157221207
119,896,0.575795246801
119,916,0.13550274223
119,923,0.34676416819
119,1022,0.5521023766
119,1069,0.468592321755
119,1074,0.627349177331
119,1107,0.932943327239
119,1115,0.177330895795
119,1129,0.152541133455
119,1150,0.365703839122
119,1176,0.746837294333
119,1177,0.139817184644
120,137,0.572723948812
120,181,0.588226691042
120,192,0.957806215722
120,315,0.511005484461
120,379,0.159634369287
120,381,0.136526508227
120,394,0.443583180987
120,447,0.484241316271
120,451,0.835393053016
120,454,0.642851919561
120,519,0.358829981718
120,574,0.13155393053
120,618,0.669616087751
120,619,0.190493601463
120,652,0.661572212066
120,676,0.732065813528
120,690,0.753711151737
120,797,0.884753199269
120,848,0.696307129799
120,864,0.374698354662
120,900,0.495648994516
120,903,0.684095063985
120,904,0.795539305302
120,907,0.198610603291
120,941,0.357659963437
120,1021,0.579744058501
120,1041,0.267787934186
120,1052,0.117659963437
120,1131,0.579597806216
120,1151,0.279561243144
120,1155,0.280731261426
120,1195,0.452870201097
120,1202,0.352979890311
121,215,0.965850091408
121,219,0.349908592322
121,230,0.898574040219
121,284,0.963583180987
121,301,0.523729433272
121,476,0.526288848263
121,518,0.356782449726
121,540,0.461425959781
121,553,0.76592321755
121,648,0.649506398537
121,650,0.799634369287
121,651,0.75634369287
121,653,0.671590493601
121,656,0.69915904936
121,657,0.515831809872
121,665,0.177915904936
121,708,0.468665447898
121,751,0.117952468007
121,759,0.341425959781
121,792,0.457404021938
121,796,0.730749542962
121,852,0.838903107861
121,880,0.99436928702
121,921,0.729506398537
121,1019,0.141425959781
121,1020,0.598171846435
121,1061,0.120511882998
121,1072,0.865521023766
121,1120,0.131992687386
122,217,0.68957952468
122,381,0.895283363803
122,504,0.801316270567
122,619,0.383985374771
122,685,0.557806215722
122,690,0.766142595978
122,747,0.960365630713
122,794,0.865959780622
122,901,0.7278976234
122,1041,0.410895795247
122,1052,0.875173674589
122,1200,0.702376599634
123,124,0.763802559415
123,214,0.0979890310786
123,251,0.340036563071
123,468,0.502742230347
123,483,0.225813528336
123,643,0.0154296160878
123,707,0.574259597806
123,771,0.226910420475
123,835,0.246361974406
123,858,0.742595978062
123,987,0.737111517367
123,1135,0.677367458867
123,1137,0.690237659963
123,1197,0.060987202925
124,132,0.534332723949
124,179,0.695137111517
124,214,0.398537477148
124,222,0.406142595978
124,251,0.423180987203
124,253,0.426910420475
124,452,0.9278976234
124,483,0.756855575868
124,581,0.219963436929
124,588,0.991736745887
124,643,0.560146252285
124,737,0.204314442413
124,771,0.944716636197
124,794,0.615356489945
124,835,0.616672760512
124,1034,0.309323583181
124,1135,0.641828153565
124,1197,0.67802559415
125,149,0.692138939671
125,163,0.431736745887
125,196,0.814698354662
125,236,0.240731261426
125,242,0.954515539305
125,287,0.947495429616
125,299,0.55436928702
125,358,0.510639853748
125,384,0.941060329068
125,386,0.774478976234
125,388,0.44365630713
125,390,0.358391224863
125,470,0.980621572212
125,497,0.957440585009
125,555,0.296526508227
125,607,0.94873857404
125,695,0.8
125,719,0.807751371115
125,762,0.686435100548
125,786,0.213601462523
125,800,0.812138939671
125,806,0.233711151737
125,813,0.63407678245
125,871,0.586252285192
125,879,0.789689213894
125,891,0.186910420475
125,987,0.630201096892
125,1034,0.702010968921
125,1055,0.205703839122
125,1115,0.950786106033
125,1136,0.407458866545
125,1151,0.373601462523
125,1166,0.367531992687
125,1173,0.860182815356
125,1175,0.887970749543
125,1198,0.531919561243
126,206,0.203290676417
126,420,0.0880438756856
126,525,0.0615722120658
126,827,0.500621572212
126,863,0.850603290676
126,1046,0.606142595978
126,1068,0.0649360146252
126,1090,0.180475319927
126,1147,0.88760511883
127,157,0.921828153565
127,163,0.910859232176
127,225,0.050676416819
127,276,0.0668372943327
127,288,0.0363436928702
127,460,0.0420475319927
127,489,0.0292504570384
127,490,0.0280804387569
127,491,0.0794149908592
127,494,0.0291042047532
127,868,0.053747714808
127,1105,0.083071297989
128,216,0.407824497258
128,273,0.00621572212066
128,305,0.193053016453
128,358,0.59634369287
128,470,0.144936014625
128,548,0.114881170018
128,770,0.551297989031
128,786,0.716855575868
128,916,0.241170018282
128,995,0.919414990859
128,1004,0.500329067642
128,1069,0.26478976234
128,1142,0.709542961609
128,1167,0.841755027422
128,1202,0.772577696527
129,148,0.524826325411
129,211,0.301352833638
129,552,0.170822669104
129,680,0.21689213894
129,710,0.286215722121
129,1045,0.352248628885
130,166,0.635831809872
130,429,0.990932358318
130,576,0.908226691042
130,627,0.929725776965
130,684,0.589177330896
130,695,0.978208409506
130,721,0.662230347349
130,733,0.53886654479
130,756,0.373308957952
130,764,0.628007312614
130,786,0.971334552102
130,834,0.890091407678
130,850,0.976014625229
130,1049,0.760438756856
130,1122,0.672321755027
130,1156,0.833126142596
131,312,0.956489945155
131,315,0.846873857404
131,329,0.384277879342
131,354,0.853747714808
131,428,0.53323583181
131,741,0.945594149909
131,884,0.752248628885
131,969,0.532285191956
131,1000,0.654259597806
131,1106,0.94844606947
131,1122,0.971846435101
131,1126,0.35970749543
131,1149,0.648117001828
132,138,0.675758683729
132,163,0.841828153565
132,222,0.27042047532
132,253,0.192248628885
132,381,0.782961608775
132,452,0.770310786106
132,476,0.500548446069
132,507,0.636782449726
132,794,0.153199268739
132,795,0.788884826325
132,879,0.574040219378
132,901,0.257550274223
132,921,0.969945155393
132,1034,0.154003656307
132,1041,0.553784277879
132,1050,0.51773308958
132,1066,0.484021937843
132,1070,0.690968921389
132,1073,0.857915904936
132,1136,0.842193784278
132,1148,0.962120658135
132,1169,0.505155393053
133,204,0.419597806216
133,238,0.904570383912
133,240,0.0212065813528
133,459,0.555100548446
133,534,0.0574771480804
133,603,0.812943327239
133,624,0.133455210238
133,697,0.135283363803
133,715,0.739378427788
133,948,0.00570383912249
133,971,0.00533820840951
133,1051,0.157879341865
133,1175,0.402486288848
134,191,0.460548446069
134,243,0.614259597806
134,299,0.940109689214
134,492,0.981791590494
134,667,0.183034734918
134,672,0.493967093236
134,699,0.939890310786
134,923,0.836709323583
134,1150,0.0179890310786
134,1155,0.982742230347
134,1180,0.42449725777
134,1183,0.821864716636
135,215,0.584204753199
135,257,0.836270566728
135,326,0.708519195612
135,413,0.854844606947
135,428,0.0762705667276
135,488,0.863254113346
135,540,0.38084095064
135,609,0.200731261426
135,712,0.991956124314
135,796,0.793053016453
135,958,0.62844606947
135,986,0.00102376599634
135,1000,0.662888482633
135,1061,0.75407678245
135,1072,0.202047531993
136,138,0.90508226691
136,164,0.463400365631
136,174,0.427349177331
136,312,0.331992687386
136,403,0.679780621572
136,416,0.406873857404
136,474,0.689945155393
136,477,0.0279341864717
136,517,0.740694698355
136,707,0.829542961609
136,763,0.833491773309
136,823,0.202413162706
136,918,0.337842778793
136,943,0.890164533821
136,1028,0.408482632541
136,1075,0.151297989031
136,1082,0.02478976234
136,1110,0.736745886654
136,1137,0.105228519196
137,148,0.684314442413
137,181,0.774405850091
137,291,0.515758683729
137,381,0.761608775137
137,446,0.975868372943
137,453,0.785228519196
137,454,0.898720292505
137,519,0.359926873857
137,574,0.441096892139
137,592,0.863985374771
137,618,0.396563071298
137,619,0.601535648995
137,761,0.502888482633
137,864,0.974040219378
137,900,0.615575868373
137,903,0.624570383912
137,907,0.429323583181
137,941,0.84760511883
137,967,0.68928702011
137,1052,0.473857404022
137,1155,0.644680073126
138,164,0.435904936015
138,165,0.2360511883
138,169,0.58844606947
138,174,0.372797074954
138,253,0.943034734918
138,308,0.528409506399
138,312,0.444460694698
138,403,0.476416819013
138,416,0.199488117002
138,441,0.629396709324
138,477,0.640511882998
138,517,0.721316270567
138,639,0.670274223035
138,707,0.821279707495
138,725,0.161170018282
138,829,0.352175502742
138,913,0.240804387569
138,918,0.263839122486
138,1028,0.654844606947
138,1082,0.311663619744
138,1110,0.190201096892
139,277,0.32197440585
139,377,0.697769652651
139,432,0.289945155393
139,433,0.330091407678
139,434,0.440365630713
139,492,0.389981718464
139,503,0.0892138939671
139,504,0.612285191956
139,518,0.550493601463
139,617,0.597513711152
139,650,0.442047531993
139,651,0.876197440585
139,652,0.678683729433
139,653,0.559049360146
139,656,0.308884826325
139,657,0.322998171846
139,658,0.340182815356
139,688,0.692212065814
139,751,0.825301645338
139,796,0.284387568556
139,862,0.751517367459
139,1020,0.413382084095
139,1178,0.94310786106
140,213,0.286581352834
140,450,0.819524680073
140,452,0.735283363803
140,475,0.764387568556
140,481,0.986179159049
140,696,0.948665447898
140,737,0.628080438757
140,744,0.60168190128
140,984,0.226252285192
140,1032,0.787129798903
140,1165,0.968336380256
140,1169,0.919049360146
141,169,0.417623400366
141,175,0.549104204753
141,259,0.603144424132
141,291,0.754223034735
141,294,0.0290310786106
141,316,0.0156489945155
141,327,0.176672760512
141,341,0.559341864717
141,342,0.378793418647
141,373,0.675027422303
141,439,0.386032906764
141,454,0.867422303473
141,519,0.600877513711
141,674,0.488628884826
141,675,0.676709323583
141,701,0.211480804388
141,706,0.892797074954
141,793,0.0364168190128
141,874,0.972797074954
141,931,0.025155393053
141,941,0.969652650823
141,947,0.079268738574
141,1131,0.85747714808
141,1193,0.309835466179
141,1195,0.0810968921389
142,302,0.378720292505
142,373,0.421791590494
142,392,0.359268738574
142,464,0.150347349177
142,551,0.889067641682
142,570,0.989981718464
142,593,0.364387568556
142,792,0.333601462523
142,822,0.420036563071
142,838,0.130237659963
142,982,0.39466179159
142,1026,0.909031078611
142,1031,0.174844606947
142,1062,0.595978062157
142,1071,0.636709323583
142,1084,0.117221206581
142,1085,0.230932358318
142,1138,0.913272394881
142,1158,0.799488117002
142,1182,0.232321755027
143,533,0.661937842779
143,689,0.40760511883
143,746,0.805557586837
143,768,0.220329067642
143,954,0.400950639854
143,955,0.306106032907
143,1025,0.69689213894
143,1030,0.907276051188
144,159,0.755539305302
144,190,0.981060329068
144,203,0.720731261426
144,208,0.9160511883
144,226,0.398683729433
144,274,0.299524680073
144,333,0.384204753199
144,369,0.956709323583
144,412,0.690822669104
144,427,0.924314442413
144,509,0.555539305302
144,649,0.437148080439
144,655,0.801243144424
144,665,0.632175502742
144,709,0.913638025594
144,749,0.339451553931
144,865,0.713564899452
144,944,0.625959780622
144,1161,0.121389396709
144,1163,0.43466179159
145,284,0.3239488117
145,300,0.690457038391
145,312,0.866252285192
145,470,0.460329067642
145,534,0.131919561243
145,697,0.578281535649
145,715,0.909469835466
145,758,0.0998903107861
145,1036,0.0200365630713
145,1051,0.815648994516
145,1081,0.262084095064
145,1138,0.476489945155
146,153,0.900329067642
146,256,0.381937842779
146,435,0.111956124314
146,532,0.919268738574
146,583,0.627056672761
146,615,0.837659963437
146,690,0.987202925046
146,711,0.226252285192
146,717,0.3639488117
146,753,0.12168190128
146,840,0.0127239488117
146,889,0.200585009141
147,203,0.658062157221
147,208,0.992541133455
147,241,0.961170018282
147,255,0.912175502742
147,290,0.430493601463
147,369,0.728775137112
147,404,0.729140767824
147,424,0.266032906764
147,504,0.818720292505
147,522,0.978427787934
147,560,0.724460694698
147,609,0.686361974406
147,631,0.267129798903
147,646,0.983912248629
147,660,0.828372943327
147,663,0.896453382084
147,716,0.466398537477
147,803,0.248190127971
147,837,0.739232175503
147,869,0.229762340037
147,880,0.578062157221
147,892,0.882559414991
147,911,0.318391224863
147,998,0.657842778793
147,1092,0.789250457038
147,1093,0.49915904936
147,1147,0.757879341865
147,1161,0.946179159049
148,185,0.668884826325
148,211,0.778281535649
148,213,0.753126142596
148,406,0.516709323583
148,438,0.85155393053
148,552,0.391517367459
148,589,0.77155393053
148,629,0.564168190128
148,680,0.875466179159
148,1000,0.920438756856
149,163,0.820987202925
149,168,0.197001828154
149,196,0.573308957952
149,218,0.4721023766
149,236,0.469908592322
149,357,0.681170018282
149,383,0.163071297989
149,385,0.893162705667
149,407,0.306179159049
149,463,0.363510054845
149,474,0.984570383912
149,679,0.860036563071
149,730,0.888628884826
149,762,0.228299817185
149,813,0.95802559415
149,836,0.757806215722
149,837,0.465959780622
149,910,0.457769652651
149,911,0.646142595978
149,1013,0.145740402194
149,1115,0.775429616088
149,1129,0.982157221207
149,1142,0.410018281536
150,198,0.52197440585
150,289,0.12226691042
150,314,0.155246800731
150,409,0.998683729433
150,423,0.230493601463
150,426,0.651042047532
150,480,0.620402193784
150,514,0.0593053016453
150,664,0.684753199269
150,679,0.247678244973
150,686,0.34508226691
150,730,0.253601462523
150,733,0.517806215722
150,859,0.26449725777
150,869,0.934186471664
150,953,0.281316270567
150,1014,0.196636197441
150,1174,0.228372943327
150,1201,0.402705667276
151,173,0.394296160878
151,212,0.713199268739
151,296,0.378574040219
151,335,0.504716636197
151,343,0.592906764168
151,362,0.790932358318
151,416,0.85521023766
151,437,0.195758683729
151,440,0.214113345521
151,455,0.557440585009
151,465,0.0898720292505
151,502,0.363729433272
151,554,0.324095063985
151,563,0.128921389397
151,611,0.23071297989
151,621,0.166800731261
151,623,0.301864716636
151,799,0.241023765996
151,867,0.160658135283
151,936,0.613089579525
151,962,0.817769652651
151,981,0.125776965265
151,1073,0.854771480804
151,1078,0.529433272395
151,1079,0.415429616088
151,1080,0.82252285192
151,1108,0.782303473492
151,1153,0.235758683729
151,1189,0.783619744059
152,153,0.726654478976
152,191,0.277806215722
152,220,0.395466179159
152,306,0.608994515539
152,362,0.0961608775137
152,377,0.0424131627057
152,471,0.0345886654479
152,486,0.431809872029
152,491,0.623765996344
152,492,0.153857404022
152,513,0.606654478976
152,515,0.424131627057
152,617,0.280658135283
152,765,0.0497257769653
152,810,0.831809872029
152,839,0.534186471664
152,1038,0.442120658135
152,1077,0.171992687386
152,1095,0.143400365631
152,1179,0.292577696527
153,164,0.587934186472
153,191,0.414625228519
153,362,0.824277879342
153,377,0.506837294333
153,462,0.965191956124
153,492,0.315319926874
153,615,0.641316270567
153,617,0.651188299817
153,711,0.862595978062
153,753,0.435978062157
153,840,0.309469835466
153,858,0.731919561243
153,889,0.398171846435
153,933,0.506544789762
153,1044,0.463327239488
153,1091,0.333089579525
154,281,0.764899451554
154,315,0.628811700183
154,584,0.679195612431
154,716,0.922193784278
154,835,0.0775868372943
154,906,0.878756855576
154,934,0.900914076782
155,308,0.175941499086
155,344,0.252212065814
155,549,0.201096892139
155,571,0.176819012797
155,578,0.0692504570384
155,579,0.11042047532
155,639,0.345594149909
155,725,0.931700182815
155,893,0.0543327239488
155,927,0.133601462523
155,1077,0.818647166362
155,1114,0.13491773309
155,1140,0.069323583181
155,1141,0.459744058501
155,1147,0.668226691042
155,1190,0.529652650823
156,187,0.0965996343693
156,220,0.121828153565
156,306,0.360877513711
156,313,0.108519195612
156,362,0.823400365631
156,380,0.701206581353
156,429,0.516855575868
156,486,0.656307129799
156,513,0.737038391225
156,597,0.685411334552
156,637,0.967751371115
156,639,0.649945155393
156,681,0.285265082267
156,705,0.891700182815
156,765,0.399634369287
156,810,0.544570383912
156,839,0.609433272395
156,885,0.914734917733
156,913,0.461206581353
156,1007,0.638683729433
156,1038,0.367239488117
156,1043,0.645850091408
156,1077,0.437952468007
156,1110,0.757294332724
156,1141,0.645776965265
156,1179,0.924168190128
156,1190,0.754588665448
157,211,0.216307129799
157,225,0.775941499086
157,276,0.657404021938
157,438,0.176745886654
157,453,0.948007312614
157,460,0.9639488117
157,469,0.656526508227
157,489,0.920511882998
157,490,0.839561243144
157,494,0.836928702011
157,642,0.306910420475
157,680,0.248336380256
157,728,0.433564899452
157,856,0.927970749543
158,178,0.376745886654
158,231,0.474734917733
158,247,0.38873857404
158,248,0.786252285192
158,372,0.523217550274
158,527,0.33126142596
158,591,0.593126142596
158,608,0.810237659963
158,626,0.284460694698
158,745,0.209360146252
158,808,0.872979890311
158,938,0.72563071298
158,1010,0.665959780622
158,1029,0.325191956124
158,1103,0.623473491773
158,1119,0.535356489945
158,1204,0.650895795247
159,186,0.477367458867
159,320,0.482998171846
159,334,0.424643510055
159,342,0.52
159,411,0.795612431444
159,427,0.500182815356
159,443,0.611992687386
159,620,0.580694698355
159,642,0.865667276051
159,661,0.82449725777
159,669,0.322559414991
159,709,0.524972577697
159,749,0.156636197441
159,757,0.165557586837
159,804,0.215722120658
159,849,0.480511882998
159,878,0.922340036563
159,897,0.552321755027
159,1005,0.600146252285
159,1200,0.832760511883
160,178,0.211627056673
160,272,0.475904936015
160,338,0.95634369287
160,376,0.652650822669
160,391,0.204533820841
160,411,0.881535648995
160,418,0.194881170018
160,527,0.418647166362
160,529,0.247458866545
160,580,0.570018281536
160,622,0.460402193784
160,636,0.955831809872
160,787,0.516563071298
160,869,0.911444241316
160,909,0.380694698355
160,933,0.984204753199
160,1010,0.17718464351
160,1043,0.43436928702
160,1053,0.942010968921
160,1103,0.674954296161
160,1203,0.166873857404
160,1204,0.844460694698
161,409,0.831444241316
161,415,0.244899451554
161,449,0.907714808044
161,523,0.743619744059
161,563,0.588080438757
161,626,0.524606946984
161,662,0.414552102377
161,670,0.917148080439
161,722,0.594515539305
161,724,0.335648994516
161,744,0.797879341865
161,819,0.491700182815
161,936,0.466032906764
161,950,0.574478976234
161,962,0.51268738574
161,994,0.497257769653
161,1029,0.44987202925
161,1076,0.640365630713
161,1078,0.708372943327
161,1079,0.36533820841
161,1080,0.214625228519
161,1127,0.0579890310786
161,1187,0.93886654479
161,1198,0.521608775137
162,170,0.0432175502742
162,204,0.172431444241
162,230,0.4039488117
162,298,0.0332723948812
162,346,0.0693967093236
162,359,0.0444606946984
162,436,0.258647166362
162,442,0.865740402194
162,466,0.068226691042
162,479,0.0561608775137
162,484,0.599634369287
162,485,0.0382449725777
162,530,0.825521023766
162,543,0.0775137111517
162,567,0.10084095064
162,573,0.901864716636
162,574,0.663327239488
162,585,0.134040219378
162,596,0.154223034735
162,599,0.417842778793
162,616,0.24957952468
162,654,0.276197440585
162,687,0.113784277879
162,766,0.0399268738574
162,788,0.0274223034735
162,974,0.0469469835466
162,1152,0.0946983546618
162,1194,0.0379524680073
163,199,0.514442413163
163,224,0.590639853748
163,225,0.260329067642
163,288,0.295063985375
163,332,0.209140767824
163,357,0.277513711152
163,382,0.444972577697
163,383,0.453674588665
163,384,0.375063985375
163,385,0.206435100548
163,386,0.18873857404
163,388,0.454844606947
163,390,0.158391224863
163,463,0.377842778793
163,490,0.903400365631
163,800,0.473418647166
163,806,0.926215722121
163,813,0.269104204753
163,868,0.223034734918
163,1034,0.549177330896
163,1055,0.550932358318
163,1066,0.476636197441
163,1070,0.925265082267
163,1105,0.281170018282
163,1136,0.521316270567
163,1166,0.257915904936
163,1169,0.676928702011
163,1173,0.572212065814
163,1175,0.441828153565
163,1198,0.661279707495
164,174,0.323802559415
164,312,0.787056672761
164,362,0.66873857404
164,403,0.562998171846
164,416,0.713857404022
164,460,0.684899451554
164,477,0.286361974406
164,491,0.596855575868
164,517,0.764533820841
164,557,0.704058500914
164,580,0.396489945155
164,641,0.595466179159
164,673,0.697842778793
164,705,0.176453382084
164,707,0.375429616088
164,810,0.256307129799
164,913,0.604899451554
164,918,0.0982084095064
164,983,0.987349177331
164,1038,0.878391224863
164,1082,0.129652650823
164,1110,0.266106032907
164,1124,0.964460694698
164,1180,0.258500914077
165,184,0.734478976234
165,285,0.798610603291
165,295,0.642120658135
165,312,0.797221206581
165,335,0.538135283364
165,403,0.955978062157
165,416,0.130968921389
165,441,0.00109689213894
165,455,0.801828153565
165,621,0.844387568556
165,644,0.14281535649
165,725,0.196855575868
165,829,0.028226691042
165,846,0.952833638026
165,887,0.749981718464
165,997,0.359488117002
165,1023,0.776599634369
165,1131,0.577257769653
166,186,0.935283363803
166,197,0.764972577697
166,241,0.914149908592
166,419,0.525557586837
166,430,0.476709323583
166,528,0.725484460695
166,664,0.832614259598
166,684,0.300255941499
166,764,0.576307129799
166,781,0.665594149909
166,905,0.555978062157
166,966,0.796782449726
166,1023,0.180255941499
166,1049,0.271224862888
167,186,0.89886654479
167,233,0.21323583181
167,261,0.459085923218
167,345,0.937404021938
167,360,0.711224862888
167,408,0.612870201097
167,411,0.857257769653
167,520,0.848555758684
167,538,0.993784277879
167,559,0.803217550274
167,571,0.674149908592
167,591,0.649067641682
167,592,0.463254113346
167,595,0.826179159049
167,807,0.936672760512
167,820,0.845484460695
167,830,0.976087751371
167,834,0.70873857404
167,842,0.856965265082
167,847,0.273345521024
167,878,0.676124314442
167,892,0.510786106033
167,989,0.972138939671
167,996,0.563217550274
167,1047,0.112468007313
167,1054,0.662669104205
167,1162,0.324460694698
167,1170,0.765045703839
167,1186,0.87012797075
167,1205,0.631078610603
168,196,0.600731261426
168,218,0.223912248629
168,236,0.89689213894
168,238,0.837806215722
168,261,0.65521023766
168,352,0.870859232176
168,364,0.632541133455
168,383,0.0594515539305
168,407,0.244533820841
168,474,0.509616087751
168,530,0.882340036563
168,531,0.571334552102
168,741,0.602413162706
168,762,0.365557586837
168,764,0.444168190128
168,834,0.674588665448
168,836,0.209506398537
168,837,0.072760511883
168,902,0.665374771481
168,910,0.37718464351
168,911,0.201755027422
168,1013,0.019012797075
168,1017,0.243071297989
169,171,0.222595978062
169,177,0.421206581353
169,210,0.428007312614
169,294,0.627568555759
169,312,0.547495429616
169,316,0.634954296161
169,322,0.329213893967
169,327,0.648921389397
169,342,0.75071297989
169,381,0.63634369287
169,416,0.839926873857
169,417,0.773089579525
169,439,0.711078610603
169,501,0.744570383912
169,598,0.256672760512
169,668,0.145886654479
169,677,0.694478976234
169,701,0.931846435101
169,762,0.718098720293
169,793,0.751224862888
169,866,0.552833638026
169,871,0.588665447898
169,931,0.704862888483
169,935,0.807824497258
169,941,0.830932358318
169,947,0.617769652651
169,1028,0.480073126143
169,1131,0.693967093236
169,1142,0.944204753199
169,1151,0.275904936015
169,1193,0.628592321755
169,1195,0.986617915905
170,204,0.508957952468
170,230,0.860402193784
170,298,0.123144424132
170,346,0.0494332723949
170,359,0.0780987202925
170,436,0.185374771481
170,442,0.963363802559
170,466,0.102157221207
170,479,0.141572212066
170,485,0.150274223035
170,543,0.187934186472
170,567,0.191736745887
170,574,0.869542961609
170,585,0.548811700183
170,596,0.172870201097
170,616,0.731992687386
170,654,0.730603290676
170,687,0.33689213894
170,766,0.062449725777
170,788,0.0552833638026
170,841,0.237513711152
170,974,0.0704204753199
170,1152,0.268592321755
170,1194,0.14449725777
171,177,0.164021937843
171,210,0.571188299817
171,226,0.916124314442
171,322,0.52533820841
171,328,0.886727605119
171,358,0.756928702011
