source,target,weight,type
29,478,0.512658,undirected
29,492,0.516623,undirected
29,545,0.682851,undirected
29,789,0.603485,undirected
29,862,0.726142,undirected
29,899,0.528923,undirected
29,980,0.519759,undirected
29,1130,0.631199,undirected
29,1188,0.590661,undirected
30,45,0.508376,undirected
30,78,0.598148,undirected
30,570,0.496099,undirected
30,871,0.57638,undirected
30,891,0.508219,undirected
30,1037,0.676855,undirected
30,1136,0.528771,undirected
31,270,0.609842,undirected
31,564,0.865261,undirected
31,625,0.84718,undirected
31,881,0.789262,undirected
31,1006,0.508726,undirected
32,429,0.495771,undirected
32,858,0.586406,undirected
32,933,0.673962,undirected
32,1091,0.643796,undirected
32,1147,0.634489,undirected
33,186,0.681815,undirected
33,510,0.509649,undirected
33,591,0.501126,undirected
33,661,0.56251,undirected
33,723,0.506454,undirected
34,53,0.662442,undirected
34,73,0.577389,undirected
34,199,0.562528,undirected
34,332,0.741667,undirected
34,382,0.73809,undirected
34,385,0.620219,undirected
34,390,0.556225,undirected
34,800,0.491088,undirected
34,813,0.54633,undirected
34,925,0.566779,undirected
34,990,0.660124,undirected
34,991,0.728473,undirected
34,992,0.523207,undirected
34,993,0.619009,undirected
35,142,0.49117,undirected
35,430,0.512649,undirected
35,435,0.506547,undirected
35,464,0.573826,undirected
35,511,0.509463,undirected
35,532,0.494904,undirected
35,838,0.525908,undirected
35,1031,0.527271,undirected
35,1084,0.551308,undirected
35,1085,0.554879,undirected
35,1182,0.555862,undirected
36,575,0.778709,undirected
36,785,0.764741,undirected
36,790,0.827125,undirected
37,242,0.578639,undirected
37,318,0.539748,undirected
37,668,0.495214,undirected
37,695,0.644012,undirected
37,752,0.78154,undirected
37,1064,0.653363,undirected
38,204,0.501896,undirected
38,238,0.577925,undirected
38,439,0.610472,undirected
38,534,0.55359,undirected
38,697,0.667108,undirected
38,715,0.632972,undirected
38,801,0.582663,undirected
38,948,0.57727,undirected
39,146,0.497658,undirected
39,711,0.541576,undirected
39,753,0.574275,undirected
39,757,0.54125,undirected
39,804,0.560382,undirected
39,840,0.537985,undirected
39,889,0.720021,undirected
39,933,0.502637,undirected
39,1091,0.567718,undirected
40,122,0.626625,undirected
40,661,0.495057,undirected
40,847,0.545594,undirected
40,1004,0.514018,undirected
40,1174,0.52777,undirected
40,1200,0.705677,undirected
41,80,0.545898,undirected
41,175,0.633377,undirected
41,237,0.718851,undirected
41,556,0.756523,undirected
41,628,0.646167,undirected
41,666,0.677716,undirected
41,747,0.579903,undirected
41,945,0.631744,undirected
41,1051,0.515153,undirected
41,1132,0.688228,undirected
42,176,0.498543,undirected
42,351,0.509504,undirected
42,998,0.496444,undirected
43,396,0.599017,undirected
43,432,0.663774,undirected
43,433,0.659108,undirected
43,434,0.509868,undirected
43,509,0.609995,undirected
43,518,0.589087,undirected
43,544,0.521189,undirected
43,650,0.638452,undirected
43,652,0.521863,undirected
43,653,0.51359,undirected
43,656,0.603854,undirected
43,657,0.593251,undirected
43,658,0.658302,undirected
43,709,0.567163,undirected
43,796,0.657936,undirected
43,875,0.49744,undirected
43,929,0.596784,undirected
43,930,0.490204,undirected
43,946,0.545382,undirected
43,1020,0.574551,undirected
43,1058,0.508582,undirected
43,1185,0.541227,undirected
44,85,0.51143,undirected
44,141,0.609533,undirected
44,169,0.50495,undirected
44,294,0.623779,undirected
44,316,0.578299,undirected
44,353,0.524163,undirected
44,598,0.5544,undirected
44,793,0.655693,undirected
44,931,0.591868,undirected
44,947,0.63084,undirected
44,1193,0.502262,undirected
44,1195,0.552228,undirected
45,84,0.592756,undirected
45,89,0.492446,undirected
45,96,0.583541,undirected
45,320,0.743047,undirected
45,334,0.834654,undirected
45,342,0.520544,undirected
45,442,0.703004,undirected
45,445,0.858347,undirected
45,669,0.641777,undirected
45,804,0.598934,undirected
45,821,0.815799,undirected
45,824,0.53311,undirected
45,1021,0.599581,undirected
45,1065,0.524711,undirected
46,137,0.51258,undirected
46,291,0.700296,undirected
46,315,0.782967,undirected
46,394,0.510917,undirected
46,519,0.518001,undirected
46,574,0.504063,undirected
46,618,0.811205,undirected
46,761,0.49589,undirected
46,941,0.568936,undirected
46,1041,0.562033,undirected
46,1052,0.565178,undirected
46,1155,0.607328,undirected
47,49,0.639607,undirected
47,181,0.826428,undirected
47,318,0.497428,undirected
47,574,0.499165,undirected
47,619,0.519572,undirected
47,907,0.535881,undirected
47,941,0.588384,undirected
47,1037,0.52423,undirected
47,1041,0.543144,undirected
47,1052,0.585282,undirected
47,1151,0.53129,undirected
48,227,0.872168,undirected
48,228,0.83596,undirected
48,229,0.889688,undirected
48,286,0.824524,undirected
48,293,0.827475,undirected
48,307,0.55604,undirected
48,378,0.779794,undirected
48,475,0.910783,undirected
48,481,0.843129,undirected
48,537,0.660182,undirected
48,610,0.710624,undirected
48,678,0.645988,undirected
48,696,0.758588,undirected
48,754,0.872013,undirected
48,818,0.754646,undirected
48,1092,0.568675,undirected
48,1143,0.87006,undirected
49,120,0.590112,undirected
49,181,0.63495,undirected
49,234,0.523425,undirected
49,379,0.503011,undirected
49,381,0.535211,undirected
49,574,0.591932,undirected
49,619,0.573609,undirected
49,848,0.558569,undirected
49,871,0.517562,undirected
49,907,0.531859,undirected
49,941,0.572638,undirected
49,1037,0.60525,undirected
49,1041,0.491627,undirected
49,1052,0.747184,undirected
49,1151,0.62092,undirected
49,1191,0.596082,undirected
49,1193,0.501216,undirected
49,1195,0.726742,undirected
49,1202,0.497528,undirected
50,162,0.745696,undirected
50,170,0.748856,undirected
50,204,0.646618,undirected
50,230,0.555178,undirected
50,298,0.85502,undirected
50,346,0.946531,undirected
50,359,0.94539,undirected
50,466,0.934358,undirected
50,479,0.790356,undirected
50,485,0.866991,undirected
50,543,0.80588,undirected
50,567,0.702882,undirected
50,596,0.635286,undirected
50,616,0.564656,undirected
50,687,0.717172,undirected
50,766,0.91713,undirected
50,788,0.844013,undirected
50,841,0.566679,undirected
50,974,0.945245,undirected
50,1152,0.684683,undirected
50,1194,0.856177,undirected
51,74,0.510586,undirected
51,216,0.656592,undirected
51,305,0.595545,undirected
51,448,0.502536,undirected
51,455,0.512094,undirected
51,500,0.720594,undirected
51,617,0.507829,undirected
51,692,0.505086,undirected
51,698,0.626049,undirected
51,770,0.532432,undirected
51,887,0.515902,undirected
51,924,0.598346,undirected
51,962,0.522347,undirected
51,981,0.530977,undirected
51,1052,0.516414,undirected
51,1108,0.65635,undirected
51,1151,0.564192,undirected
51,1189,0.492055,undirected
