286,475
287,667
288,730
288,514
290,716
290,683
290,504
290,664
290,591
290,609
290,490
292,661
292,663
292,682
293,696
293,754
294,567
294,693
296,726
298,543
299,667
300,682
301,545
301,756
301,561
301,682
302,593
302,570
303,598
303,392
304,670
304,482
304,718
304,558
305,698
305,500
305,720
305,502
305,726
307,622
307,696
307,648
307,655
307,682
307,610
307,653
307,475
308,549
308,579
308,578
308,725
309,553
309,657
309,535
309,759
310,636
310,634
310,726
310,633
311,550
311,682
311,461
320,445
321,520
321,663
325,587
325,586
325,659
326,469
326,612
327,616
327,596
328,585
329,664
330,671
330,708
330,507
330,759
331,456
331,457
332,521
332,641
333,708
333,665
333,709
334,713
334,593
335,458
335,448
335,692
337,730
337,382
340,698
340,699
340,500
340,599
340,501
340,458
340,585
340,690
340,692
342,669
344,549
344,579
344,630
344,578
344,725
345,681
346,697
347,675
347,536
347,629
348,515
349,466
349,543
349,436
350,736
351,425
352,588
352,463
352,425
354,608
354,425
355,688
355,739
355,758
355,424
355,656
356,496
356,686
356,591
357,463
357,692
358,591
364,417
364,495
364,669
365,568
365,727
366,532
366,583
366,608
369,709
370,683
373,593
373,570
375,704
375,688
375,756
375,682
376,545
376,551
376,722
376,601
376,606
376,706
376,626
376,728
376,629
377,617
377,471
378,696
378,754
378,653
379,604
382,758
384,591
385,695
385,718
385,750
385,691
385,682
385,719
385,692
387,592
387,724
387,595
388,591
391,627
391,683
391,613
391,541
392,559
392,570
393,759
394,574
395,721
396,589
396,624
396,710
396,687
396,649
396,655
398,545
398,682
399,545
400,545
400,756
400,682
400,547
400,398
401,682
402,758
403,644
404,400
404,545
404,561
404,659
404,398
405,598
405,600
407,716
407,756
410,759
411,643
413,521
415,493
415,722
415,626
416,700
417,588
417,702
417,598
417,599
417,600
417,501
417,533
417,608
419,748
420,739
422,491
422,748
422,594
422,503
423,703
423,756
423,514
424,654
424,613
424,658
424,663
424,643
425,688
425,608
426,732
426,730
426,514
426,679
427,757
427,708
428,609
429,756
430,754
431,682
432,651
432,611
432,657
433,758
434,651
434,509
434,658
434,518
434,758
434,575
434,650
434,657
442,669
445,669
446,588
446,455
446,697
446,600
446,623
446,501
447,446
448,446
449,446
450,446
450,721
451,446
451,726
452,446
452,719
453,446
453,673
454,446
454,519
455,699
455,635
455,700
455,601
455,623
455,501
455,605
455,602
455,629
456,646
456,673
456,506
456,608
458,758
459,480
459,483
460,682
461,613
461,632
462,756
464,593
464,570
464,758
471,617
472,702
473,702
473,651
473,649
473,658
473,708
473,518
473,652
474,629
475,754
475,744
475,610
475,653
476,651
476,716
476,649
476,754
476,648
476,655
476,758
476,682
476,652
476,650
476,656
477,579
478,607
478,602
479,567
479,697
482,716
482,682
484,691
484,682
485,567
486,666
486,756
486,682
487,682
488,730
489,493
489,494
489,490
490,489
490,645
490,491
491,489
492,489
492,493
492,494
493,706
493,494
494,489
494,492
495,598
496,699
498,607
498,582
498,602
498,728
500,635
501,699
503,649
503,658
503,648
503,685
503,655
503,730
503,594
503,657
503,656
504,716
504,683
504,685
504,609
505,716
505,756
505,506
505,719
506,505
506,683
506,729
506,540
507,658
507,682
507,566
508,685
509,649
509,650
511,664
513,613
516,644
521,717
521,585
521,641
522,664
525,595
526,674
527,685
527,758
527,682
530,695
534,567
534,708
534,758
535,657
535,759
537,754
537,610
538,609
539,731
540,718
540,729
549,725
551,681
553,657
557,707
558,589
559,570
563,692
565,682
566,718
566,682
569,739
571,682
575,649
575,658
575,648
575,744
575,652
578,702
578,725
579,725
580,722
580,705
582,728
585,690
593,739
600,598
601,728
604,693
604,669
605,699
606,728
607,728
608,682
609,685
610,754
613,688
614,736
623,699
623,700
629,696
641,690
650,682
653,758
655,682
656,758
658,651
658,654
658,649
658,708
658,648
658,655
658,758
658,653
658,652
658,650
658,657
658,656
660,757
660,731
662,756
663,756
679,719
703,721
711,753
760,404
760,229
760,135
760,400
760,1093
760,504
760,401
760,561
760,685
760,228
760,190
760,609
761,356
761,245
761,537
761,243
761,1102
761,81
761,47
761,246
762,93
762,196
762,383
762,168
762,528
762,382
763,281
763,517
763,1018
763,190
764,9
764,264
764,459
764,885
765,152
765,491
765,617
765,1095
766,1194
766,543
766,170
766,1152
766,298
767,1040
767,172
767,326
768,217
768,985
768,387
768,890
768,989
768,260
768,107
768,214
768,1113
769,304
769,989
769,1054
769,558
769,185
769,260
769,220
769,214
769,595
770,128
770,216
770,548
771,1197
771,5
771,643
771,123
772,1158
772,1018
773,520
773,985
773,392
773,613
773,19
773,1003
773,292
773,890
773,989
773,1160
773,952
773,1162
773,892
773,1109
773,999
773,367
773,18
774,1119
774,967
774,1162
774,1122
774,367
775,21
775,663
775,277
775,858
775,1044
775,538
775,1186
775,2
775,248
775,321
776,221
776,944
778,259
780,349
780,263
780,44
780,456
780,659
780,457
781,130
781,1119
781,249
782,1125
782,314
785,329
786,716
786,756
786,407
786,548
786,214
786,74
787,472
787,35
787,100
787,473
787,15
787,528
787,354
788,3
788,567
788,493
788,638
788,359
788,436
788,170
788,1101
788,442
788,841
788,971
788,1170
788,20
789,516
790,255
790,1072
790,858
790,1044
790,538
790,575
790,190
790,1186
790,428
790,960
791,1165
791,360
791,47
791,181
792,593
792,464
792,1109
792,1026
793,141
793,212
794,1165
794,1142
794,414
794,14
794,168
794,56
794,1108
794,1167
794,192
794,585
794,806
794,332
794,382
794,194
794,641
794,679
794,74
794,896
795,393
795,758
795,257
795,759
796,135
796,1072
796,566
796,503
796,428
797,200
797,619
797,215
797,55
797,1199
797,4
797,575
797,461
797,759
797,330
798,353
798,715
798,439
798,392
798,1097
798,675
798,570
798,22
798,1170
799,465
799,440
799,637
799,611
799,563
799,362
799,332
799,617
799,437
800,1115
801,877
802,86
802,683
802,1118
802,983
802,319
802,690
802,521
802,251
802,536
802,1044
803,716
803,368
803,130
803,986
803,686
803,1093
803,541
803,250
803,1119
803,329
803,463
803,1098
803,147
803,461
803,994
804,445
804,570
804,464
805,404
805,1072
805,401
805,561
805,566
805,507
805,274
806,1079
806,14
806,1004
806,56
806,868
806,1167
806,192
806,521
806,730
806,679
806,377
806,885
807,217
807,855
807,989
807,558
807,739
807,999
807,1048
808,375
808,967
809,356
809,86
809,686
809,531
809,332
809,463
809,1169
810,492
810,491
810,641
810,127
810,83
810,490
811,1115
811,670
811,1142
811,51
811,87
811,1176
811,299
811,542
811,750
811,14
811,1202
811,1174
811,168
811,56
811,531
811,742
811,192
811,332
811,730
811,385
811,555
811,470
811,163
811,694
811,729
811,288
811,679
811,7
811,540
811,149
811,237
812,404
812,400
812,545
812,401
812,899
812,1178
812,655
812,1094
812,853
812,0
813,695
813,670
813,484
813,458
813,1167
813,192
813,690
813,462
813,194
813,385
813,694
813,288
813,692
815,400
815,666
815,401
815,899
815,1022
815,682
815,371
815,398
815,399
815,650
815,1
815,1019
816,221
816,1091
816,1128
816,593
816,664
816,42
816,739
816,281
816,999
816,107
816,1048
817,637
817,638
817,512
817,614
817,636
817,634
817,513
817,494
817,507
817,8
817,633
818,537
818,229
818,35
818,139
818,1020
818,91
818,611
818,12
818,355
818,401
818,561
818,36
818,43
818,1112
818,1051
818,227
818,183
818,10
818,133
818,434
818,617
818,228
818,293
818,11
819,225
819,409
819,300
819,662
820,245
820,27
820,1143
820,561
820,1188
820,610
820,1092
820,78
821,445
821,320
821,442
821,669
821,45
822,392
822,145
822,593
822,833
822,436
822,85
822,1036
822,1071
822,373
822,442
823,715
823,1195
823,1075
824,295
825,482
825,19
825,663
825,739
825,281
825,758
825,682
825,939
826,537
826,401
826,759
826,330
826,1041
827,1090
827,93
827,1139
827,98
827,593
827,558
827,367
828,1165
828,531
828,555
828,209
829,997
829,700
829,76
830,596
831,532
831,1042
831,1086
832,589
832,58
832,1158
832,224
832,673
832,325
833,356
833,245
833,392
833,593
833,570
833,81
833,464
834,9
834,483
835,1165
835,114
835,375
835,154
835,692
836,735
836,357
836,352
837,473
837,483
837,565
838,593
838,570
838,373
838,464
839,969
839,732
839,735
839,736
839,324
839,734
839,733
839,1186
840,753
840,615
841,1139
841,559
841,1054
842,356
842,77
842,959
843,131
843,1046
843,593
843,570
843,22
843,20
844,317
844,393
845,74
845,475
846,441
846,644
846,229
846,545
846,252
846,547
846,184
846,1
847,221
847,368
847,1054
847,568
847,727
847,1048
847,1186
847,11
848,520
848,360
848,292
848,80
848,1186
848,321
849,404
849,35
849,545
849,401
849,561
849,252
849,371
849,399
850,683
850,613
850,402
850,664
850,430
850,374
850,1094
850,568
850,154
850,232
850,506
850,692
850,366
850,367
850,425
851,1116
851,114
851,718
851,113
851,101
851,663
851,756
851,566
851,565
852,368
852,663
853,545
853,1158
853,1178
853,527
853,1094
853,398
853,0
854,716
854,368
854,1146
854,683
854,247
854,685
854,739
854,544
854,109
854,609
854,11
855,1164
855,572
855,260
855,107
855,352
856,426
856,623
856,1167
856,641
856,437
856,662
857,333
857,391
857,986
857,135
857,482
857,35
857,509
857,649
857,646
857,427
857,1072
857,655
857,281
857,689
857,266
857,544
857,682
857,659
857,190
857,428
857,284
857,565
858,753
858,661
858,695
858,368
858,646
858,632
858,591
858,721
858,510
858,756
858,462
858,371
858,568
858,314
858,429
858,729
858,370
858,1044
858,538
858,468
858,248
858,1117
859,289
859,482
859,1174
859,431
859,281
859,463
859,730
859,682
859,514
859,288
859,4
859,366
859,1127
859,149
859,1183
860,592
861,348
862,400
862,545
862,282
862,239
862,401
862,756
862,307
862,758
862,1094
862,398
862,471
862,0
863,23
864,315
864,394
864,46
865,671
865,709
865,544
866,997
866,700
866,210
866,502
867,335
867,563
867,151
867,636
867,458
867,70
867,513
867,437
867,502
867,296
868,1105
868,225
868,332
868,382
868,682
868,409
869,716
869,368
869,482
869,250
869,1072
869,510
869,462
869,682
869,370
869,1044
869,190
870,709
870,410
871,268
872,400
872,545
872,1061
872,208
872,433
872,1056
872,401
872,1060
872,1057
872,1058
872,398
873,29
873,545
873,239
873,487
873,1178
873,374
873,230
873,0
873,1
874,1160
874,7
875,396
875,649
875,275
875,1182
875,421
875,401
875,526
875,642
875,1012
875,424
876,1083
876,757
876,240
876,551
876,1056
876,1067
876,1062
877,975
878,1137
878,671
878,708
878,1059
878,527
878,266
879,252
879,393
879,63
879,497
880,1146
880,206
880,35
880,159
880,551
880,307
880,758
880,682
880,1205
880,279
881,613
881,1056
881,564
882,243
882,592
882,358
882,591
882,247
882,77
882,248
883,356
883,245
883,243
883,257
884,9
884,1126
885,150
885,1009
885,636
885,382
885,127
885,377
885,1095
885,149
886,243
886,335
886,465
886,75
886,458
886,690
886,437
886,296
887,335
887,389
887,358
887,388
887,636
887,390
887,1099
887,690
887,459
887,483
887,340
887,18
888,619
888,545
888,276
888,550
888,685
888,371
888,399
888,122
889,146
889,711
889,717
890,107
890,155
891,79
892,1162
893,217
893,1190
893,549
893,739
893,313
893,174
893,155
894,422
894,391
894,683
894,663
894,178
894,1147
894,685
894,117
894,706
894,372
894,506
894,147
894,190
894,609
896,1091
896,695
896,667
896,299
896,703
896,491
896,462
896,194
896,1066
896,1044
896,2
896,37
896,300
896,97
897,356
897,243
897,695
897,686
897,250
897,193
897,247
897,56
897,756
897,249
897,720
897,609
897,2
897,248
897,662
897,1124
898,545
898,397
898,399
898,647
898,1
898,48
899,404
899,537
899,229
899,545
899,401
899,561
899,281
899,371
899,398
899,2
900,588
900,195
900,196
900,210
900,268
900,354
900,348
900,425
900,352
901,381
901,619
901,666
901,613
901,560
901,80
901,41
901,222
902,446
902,354
902,425
903,195
903,1126
903,1159
903,1171
903,354
903,348
903,1089
903,352
904,520
904,735
904,360
904,292
904,663
904,756
904,736
904,249
904,197
904,733
904,1186
904,321
905,1203
905,419
905,748
906,537
906,1070
906,154
907,446
907,201
907,1158
907,736
908,666
908,495
908,556
908,675
908,1170
908,536
909,529
909,527
909,626
910,53
910,1055
910,1013
910,12
910,383
910,168
910,967
910,225
910,332
910,382
910,758
910,1094
910,163
910,1169
910,8
910,652
910,853
910,0
911,549
911,1015
911,939
911,942
912,875
912,1158
912,270
912,673
912,937
913,308
913,1137
913,549
913,579
913,725
914,1190
914,597
914,688
914,231
914,25
914,277
915,978
915,307
915,475
916,1115
916,87
916,128
916,414
916,667
916,299
916,1129
916,273
916,216
916,192
916,305
916,1069
917,446
917,453
917,137
917,1009
917,1180
917,116
917,756
917,450
918,1203
918,415
918,206
918,375
918,362
918,704
918,32
918,1180
918,460
918,116
918,1008
918,187
918,153
918,127
918,344
918,118
918,377
918,115
918,490
918,156
918,155
918,705
919,702
919,304
919,957
919,240
919,68
919,504
919,1015
919,233
919,216
919,1050
919,560
919,508
919,528
919,739
919,998
919,1111
919,260
919,999
919,107
919,65
919,1048
919,155
919,1114
919,345
919,1113
919,64
920,23
920,19
920,1082
920,570
920,22
920,1181
921,245
921,368
921,1056
921,671
921,881
921,307
921,1205
921,0
921,1026
921,11
922,1206
922,1158
922,1136
922,673
922,156
923,980
923,28
923,1130
923,1177
924,500
924,75
924,1108
924,458
924,502
924,692
924,340
925,1165
925,1055
925,68
925,114
925,337
925,1126
925,383
925,1159
925,703
925,34
925,168
925,756
925,458
925,67
925,463
925,1171
925,682
925,385
925,354
925,73
925,352
926,1010
926,500
926,722
926,658
926,718
926,362
926,310
926,1009
926,1008
926,398
926,488
927,1010
927,722
927,597
927,704
927,1009
927,220
927,165
927,156
928,422
928,1025
928,749
928,415
928,278
928,493
928,622
928,1190
928,613
928,722
928,688
928,527
928,706
928,1199
928,503
928,277
928,1135
928,279
928,115
928,633
928,311
929,1083
929,980
929,1056
929,276
929,527
929,1199
929,682
929,1062
930,509
930,255
930,1024
930,671
930,708
930,665
930,560
930,544
930,1092
930,1157
930,535
930,284
930,1019
930,11
931,141
931,316
931,175
931,1182
931,378
931,972
932,1132
932,495
932,1134
932,234
932,120
932,1133
932,235
932,342
933,716
933,505
933,1146
933,683
933,1147
933,756
933,1188
933,117
933,729
933,301
934,496
934,395
934,273
934,383
934,1111
934,1135
934,420
935,758
935,669
935,330
935,342
936,1079
936,635
936,51
936,637
936,1078
936,75
936,70
936,448
936,1080
936,692
936,633
936,340
937,509
937,1206
937,1158
937,275
937,421
937,270
937,673
937,1094
938,520
938,651
938,368
938,206
938,649
938,433
938,91
938,292
938,476
938,43
938,655
938,55
938,378
938,133
938,434
938,507
938,228
938,351
938,657
938,284
939,304
939,240
939,549
939,233
939,740
939,739
939,1181
939,565
940,200
940,482
940,68
940,549
940,233
940,1182
940,560
940,1060
940,756
940,1138
940,1170
940,758
940,682
940,1181
940,1063
940,1058
940,610
940,1205
940,731
940,122
941,315
941,495
941,394
941,67
942,400
942,29
942,664
942,374
942,0
943,136
943,1137
943,559
943,1097
943,1085
943,477
943,1082
943,464
944,221
945,559
945,740
945,107
945,1087
945,180
946,6
946,369
946,673
947,439
947,676
947,556
948,570
949,353
950,1142
952,683
952,290
952,1162
952,1122
953,1165
953,670
953,426
953,1201
953,150
953,1167
953,730
953,514
953,314
953,1080
953,288
953,679
953,409
953,73
953,149
954,9
954,957
954,264
954,1146
954,6
954,1118
954,1158
954,955
954,374
954,706
954,956
954,384
954,483
954,425
955,613
955,268
955,739
955,260
956,221
956,283
956,415
956,509
956,613
956,664
956,688
956,281
956,290
956,706
956,232
956,2
956,633
956,731
957,739
957,594
958,111
958,304
958,590
958,326
958,612
958,167
958,367
959,356
959,214
960,1024
960,665
960,682
960,190
962,362
962,151
962,636
962,513
962,118
962,377
962,633
963,188
963,283
963,482
963,375
963,571
963,486
963,431
963,484
963,460
963,756
963,685
963,527
963,521
963,682
963,530
963,507
963,340
964,963
964,280
964,282
964,682
964,565
965,963
965,283
965,718
965,113
965,682
965,964
966,969
966,968
966,967
966,970
966,971
967,375
967,493
968,1159
969,250
969,329
970,637
970,640
970,636
970,75
970,1108
970,458
970,692
971,698
971,593
971,638
971,1101
972,259
972,204
972,697
972,303
972,302
972,1084
972,378
972,1138
972,65
973,72
973,395
973,87
973,66
973,294
973,41
973,1082
973,554
973,25
973,630
973,720
973,420
974,567
974,346
975,353
975,1191
975,303
976,353
976,392
976,1145
976,303
976,1082
976,302
977,269
977,716
977,495
977,613
977,524
977,685
977,706
977,232
977,336
977,167
978,1137
978,1134
978,675
978,207
979,574
979,335
979,599
979,449
979,542
979,436
979,484
979,454
979,235
979,7
979,237
980,422
980,404
980,221
980,400
980,29
980,545
980,239
980,1130
980,561
980,281
980,371
980,568
980,398
980,399
980,365
980,1
980,1177
981,455
981,1079
981,51
981,563
981,14
981,216
981,1078
981,1130
981,554
981,118
982,86
982,593
982,405
982,570
982,185
982,393
982,758
983,441
983,644
983,251
983,602
983,547
983,184
983,165
984,537
984,738
984,213
984,228
985,217
985,739
985,1164
985,260
985,107
986,135
986,666
986,487
986,730
986,538
986,488
986,428
987,636
988,1139
988,638
988,636
988,513
988,1163
988,569
989,217
989,724
990,329
991,53
991,329
991,640
991,2
992,425
993,356
993,375
993,1159
993,336
993,425
994,1126
994,1159
994,336
994,354
994,166
994,352
995,128
995,414
995,548
996,217
996,94
996,593
996,233
996,292
996,1054
996,636
996,22
996,17
996,572
996,260
996,174
996,1047
996,167
996,1089
996,16
996,18
997,644
997,285
997,700
997,66
997,1189
997,1075
997,498
997,184
997,416
998,504
998,560
998,508
998,685
998,190
998,609
999,217
999,560
999,739
1000,1091
1000,559
1000,982
1000,518
1000,281
1000,382
1000,194
1000,459
1000,300
1000,413
1002,536
1003,217
1003,740
1004,14
1004,1029
1004,636
1004,717
1004,458
1004,690
1004,641
1004,692
1005,1158
1005,586
1005,325
1006,444
1007,672
1008,415
1008,722
1008,672
1008,116
1008,673
1008,325
1008,118
1009,304
1009,563
1009,429
1010,1203
1010,419
1010,26
1010,529
1010,528
1010,748
1011,162
1011,1063
1011,1205
1011,279
1012,275
1012,421
1012,270
1013,426
1013,1201
1013,721
1013,756
1013,530
1013,73
1013,459
1014,1174
1014,1175
1014,514
1014,163
1014,115
1015,702
1015,304
1015,240
1015,68
1015,473
1015,528
1015,64
1016,157
1016,69
1016,275
1016,31
1017,356
1017,353
1017,713
1017,559
1017,1160
1017,536
1017,354
1017,352
1017,132
1018,505
1018,323
1019,749
1019,671
1019,708
1019,665
1019,484
1019,219
1019,464
1019,709
1019,544
1019,758
1019,410
1019,535
1019,759
1020,537
1020,658
1020,518
1020,508
1020,43
1020,281
1020,566
1020,650
1021,442
1022,537
1022,400
1022,607
1022,285
1022,481
1022,582
1022,390
1022,561
1022,371
1022,296
1022,653
1022,647
1022,728
1023,166
1024,537
1025,504
1025,613
1025,664
1025,685
1025,461
1025,731
1026,368
1026,504
1026,369
1026,593
1026,464
1026,11
1027,632
1028,644
1028,66
1028,403
1028,498
1028,547
1029,86
1029,493
1029,722
1029,621
1029,688
1029,640
1029,636
1029,723
1029,633
1029,340
1030,608
1030,366
1030,425
1031,93
1031,217
1031,94
1031,392
1031,593
1031,534
1031,740
1031,570
1031,739
1031,260
1031,107
1031,133
1031,220
1031,167
1033,592
1033,257
1035,592
1035,370
1036,445
1036,1106
1036,145
1036,658
1036,91
1036,534
1036,708
1036,1071
1036,758
1036,514
1036,338
1037,316
1037,598
1037,713
1037,593
1037,1191
1037,405
1037,175
1037,570
1037,1109
1038,465
1038,152
1038,440
1038,637
1038,362
1038,621
1038,636
1038,513
1038,641
1039,396
1039,1096
1039,631
1039,371
1039,650
1039,424
1039,330
1040,223
1040,35
1040,636
1040,326
1040,112
1040,612
1040,633
1041,381
1041,619
1041,666
1041,708
1041,665
1041,560
1041,590
1041,410
1041,535
1041,759
1042,584
1042,682
1042,729
1042,506
1042,540
1043,639
1043,613
1043,597
1044,732
1044,577
1044,686
1044,591
1044,462
1044,513
1044,538
1044,190
1044,609
1044,1117
1045,467
1045,257
1045,608
1046,131
1046,98
1046,593
1047,660
1048,280
1048,739
1048,660
1048,506
1049,480
1049,103
1049,756
1049,736
1049,720
1049,459
1049,483
1050,593
1050,534
1050,80
1050,572
1050,536
1051,482
1051,509
1051,613
1051,145
1051,91
1051,685
1051,758
1051,682
1051,506
1051,650
1052,668
1052,38
1052,49
1053,438
1053,562
1053,557
1053,490
1054,592
1054,229
1054,683
1054,218
1054,231
1054,558
1054,591
1054,228
1054,595
1054,367
1054,759
1054,411
1055,756
1055,463
1055,719
1055,459
1055,149
1056,368
1056,509
1056,649
1056,369
1056,208
1056,518
1056,560
1056,561
1056,1199
1056,553
1056,1205
1056,565
1056,330
1056,11
1056,222
1056,122
1057,613
1057,208
1057,26
1057,461
1058,208
1058,100
1058,433
1058,524
1058,658
1058,539
1058,270
1058,553
1058,434
1058,503
1058,336
1058,265
1059,702
1059,27
1059,1083
1059,106
1059,208
1059,100
1059,433
1059,276
1059,270
1059,434
1060,208
1060,100
1060,233
1060,544
1060,1205
